asOfDate,4y7y_ATM,5y7y_ATM,3y7y_ATM,5y10y_ATM
2/9/2004,121.632958,115.6552189,127.284705,109.0348721
2/6/2004,122.20898,115.9113487,127.6764768,109.577568
2/5/2004,122.8475502,116.5378353,128.5579768,110.1556119
2/4/2004,121.4319024,115.801185,127.130306,109.6253536
2/3/2004,121.2383067,115.317342,126.7927935,109.270836
2/2/2004,120.607422,114.7191864,126.2117715,108.676243
1/30/2004,119.6058314,114.2887865,125.7425424,108.1878882
1/29/2004,121.377555,115.9019732,127.56387,109.5739764
1/28/2004,121.8373158,116.4950051,127.334772,110.022539
1/27/2004,121.1091,115.7240952,126.3480096,109.6037754
1/26/2004,121.7451675,116.8611132,127.25456,110.2254912
1/23/2004,121.6757885,116.61408,127.1590923,110.0926773
1/22/2004,121.1498064,115.9202766,126.4622004,109.5635274
1/21/2004,120.8825236,115.9354476,126.208849,109.17452
1/20/2004,121.4304336,116.6504696,126.5890368,110.00496
1/16/2004,120.7850697,115.530948,125.764629,108.899158
1/15/2004,120.5858181,115.8588475,125.7205508,109.0893969
1/14/2004,119.0553868,113.902137,123.840956,107.2423275
1/13/2004,118.98762,113.9906768,123.833016,107.154612
1/12/2004,117.6648874,113.0835465,123.373789,106.4280369
1/9/2004,117.5757,112.5184284,123.4694251,105.6101492
1/8/2004,119.2369765,113.7697055,125.154145,106.98753
1/7/2004,119.9060444,114.590872,125.71625,107.6118265
1/6/2004,120.5844,114.9429036,126.3780345,108.13926
1/5/2004,122.52471,116.52804,128.3272125,109.8549
1/2/2004,123.7498416,118.0209393,129.6963744,110.9320641
12/31/2003,122.9462785,117.2182479,128.935961,110.1335466
12/30/2003,123.0090925,117.23405,128.9783375,110.3383125
12/29/2003,122.5895024,117.0408363,129.3185768,110.475264
12/26/2003,121.313335,116.1175596,128.040335,109.2383463
12/24/2003,121.0646798,115.6339096,127.911015,109.2122493
12/23/2003,122.0773038,116.765375,129.0206257,110.013966
12/22/2003,121.7307,116.0676528,127.7300492,109.1035924
12/19/2003,121.19192,115.6265302,127.7306,109.044096
12/18/2003,121.791648,115.98019,128.156582,109.0820918
12/17/2003,122.7697737,117.2786286,128.81336,109.867896
12/16/2003,122.6563104,117.0677228,129.0553,109.7488656
12/15/2003,122.9776928,117.088146,129.62712,110.2590748
12/12/2003,122.6696625,117.031162,129.6043984,110.090112
12/11/2003,122.8822172,117.0655005,129.143441,109.9989315
12/10/2003,124.058803,117.8004296,130.51626,111.038307
12/9/2003,125.8774643,119.7844011,132.2074608,113.0616
12/8/2003,125.2168875,118.7006715,131.4076767,111.870438
12/5/2003,125.11925,118.930805,131.5425336,111.75346
12/4/2003,125.398971,119.2317087,131.9214672,112.518
12/3/2003,126.0726425,119.9795805,132.4054827,113.2755568
12/2/2003,126.2532804,120.0615378,132.627395,113.2376868
12/1/2003,126.400376,120.112416,132.7011406,113.3110962
11/28/2003,124.16132,118.27545,130.6841832,111.7272075
11/26/2003,123.9045885,117.8798744,130.2823968,111.29862
11/25/2003,123.52722,117.5203875,129.9071741,110.7654075
11/24/2003,123.3296151,117.1537838,129.4413298,110.3893
11/21/2003,122.75403,116.854254,128.931825,109.6488
11/20/2003,122.401395,116.367405,128.5759225,109.12062
11/19/2003,121.5494055,115.5159112,127.578672,108.827915
11/18/2003,120.5271489,114.515265,126.71784,107.6052809
11/17/2003,119.6304976,113.54448,125.4920623,106.8103575
11/14/2003,118.8756,113.27338,124.56274,106.3481782
11/13/2003,119.0861651,113.4517968,124.858185,106.7300235
11/12/2003,120.7666152,114.9165354,126.515745,107.717174
11/10/2003,121.32453,115.9634304,127.3144,109.4001
11/7/2003,122.757116,116.9367067,128.657775,110.20247
11/6/2003,122.2934518,117.2049732,128.9059177,110.7171648
11/5/2003,122.14334,116.446283,128.76579,109.9127736
11/4/2003,122.7540123,116.7951316,129.2175911,110.482208
11/3/2003,123.5797894,117.4962375,130.9423136,111.03225
10/31/2003,122.6308635,117.09276,130.036515,110.7947505
10/30/2003,123.8569731,117.562125,131.198155,111.5904375
10/29/2003,122.58764,116.1634704,129.4437903,110.2845196
10/28/2003,124.0760002,117.7047144,130.9210037,111.182368
10/27/2003,125.174859,118.7762916,132.3988482,112.0896282
10/24/2003,124.3816,117.2337,131.055385,110.9936975
10/23/2003,125.290206,118.4979159,132.339025,111.9814875
10/22/2003,124.5988888,117.897425,131.70477,111.2487
10/21/2003,124.8886057,118.44564,132.5180821,112.2366825
10/20/2003,125.064136,118.870341,132.7582562,112.659863
10/17/2003,125.49031,118.6452684,133.0934675,112.4847108
10/16/2003,126.0224992,119.2025744,133.7755683,112.98336
10/15/2003,125.7437775,118.788714,133.0889613,112.4989912
10/14/2003,124.6980873,117.80416,131.891325,111.5361422
10/10/2003,124.8566378,117.861744,132.8398904,111.7322558
10/9/2003,126.5523574,118.9289976,133.9525125,112.404113
10/8/2003,126.8346639,119.3523464,134.367637,112.963368
10/7/2003,126.988008,119.5803126,133.8270775,113.7033352
10/6/2003,125.1186343,117.9171,132.563655,111.8243025
10/3/2003,125.8986435,118.667216,133.49727,112.8344166
10/2/2003,123.3643992,116.9765875,130.8290472,110.8656318
10/1/2003,122.367264,115.8554925,129.657353,109.9273599
9/30/2003,122.5602885,115.4907,129.207125,109.87243
9/29/2003,121.4544834,114.24105,128.3472575,108.55728
9/26/2003,120.8929568,114.0785184,128.3836411,107.8084947
9/25/2003,121.2722514,114.1007175,128.8061023,108.24091
9/24/2003,120.4885185,113.6436168,127.51497,107.8318251
9/23/2003,120.2959529,113.8423231,127.2022591,107.7426522
9/22/2003,120.1141675,113.7485046,126.69588,107.5464192
9/19/2003,118.5019425,112.3050716,125.295905,106.0833456
9/18/2003,118.5504,112.0107075,125.90149,106.0361975
9/17/2003,118.3819382,111.7197744,125.3354598,105.7252653
9/16/2003,120.0235386,113.3689968,126.9297666,107.028339
9/15/2003,118.8970884,112.3358223,125.726736,106.3847979
9/12/2003,119.2434775,112.43001,126.0029,106.7622192
9/11/2003,118.39524,112.01976,125.062065,106.05294
9/10/2003,116.83661,110.4922675,123.4516268,104.704303
9/9/2003,119.1779312,112.64568,126.4515336,106.960932
9/8/2003,119.4021632,112.693582,126.9472836,106.71972
9/5/2003,120.530025,113.4204975,127.92,107.6771448
9/4/2003,122.5185885,115.4742065,130.274992,109.8297375
9/3/2003,125.0815097,118.7339857,132.8912201,112.588611
9/2/2003,125.9205768,119.0450244,133.870086,113.1442732
8/29/2003,123.7580642,116.6673676,131.4786424,110.7892755
8/28/2003,123.8456324,117.2103675,131.55791,111.0916575
8/27/2003,123.5200416,117.4088286,131.7954956,111.4899552
8/26/2003,124.4580876,117.93055,132.2904975,111.8624175
8/25/2003,125.797335,118.9461,133.38,113.2977475
8/22/2003,124.0903,117.26078,131.7302892,111.7914048
8/21/2003,126.06066,119.089473,133.5939612,113.3000072
8/20/2003,125.1294345,118.331128,131.21136,112.6987944
8/19/2003,123.3972135,116.7449388,129.5541592,111.521848
8/18/2003,127.03067,119.7175732,133.4784,114.4213868
8/15/2003,129.44154,123.00032,136.66476,117.44105
8/14/2003,129.192265,123.15501,136.775097,117.2052075
8/13/2003,129.5383,123.356475,136.7815635,117.6308325
8/12/2003,124.60082,119.47152,131.07855,113.1797865
8/11/2003,126.13524,119.9141775,132.3882,114.26376
8/8/2003,123.6178706,117.8611782,129.93438,112.2711975
8/7/2003,120.979495,115.1296384,127.165725,109.6971825
8/6/2003,123.89973,117.1985052,130.4034375,111.74679
8/5/2003,128.71188,121.8468825,135.96381,116.109
8/4/2003,129.8733911,122.8056375,137.58251,117.31649
8/1/2003,134.3052855,125.596065,141.18525,120.0984232
7/31/2003,133.7486625,127.8691808,140.9806118,122.192175
7/30/2003,128.510015,122.6596608,134.927835,117.2263534
7/29/2003,126.8462975,121.209075,133.2253875,115.9235
7/28/2003,124.93155,118.69962,129.72962,113.48925
7/25/2003,123.8970154,118.14672,129.0651525,112.6886992
7/24/2003,123.2815512,117.54136,128.7104416,112.52952
7/23/2003,122.27225,116.8804,127.65968,111.4723575
7/22/2003,122.13663,116.45284,127.3694961,111.447945
7/21/2003,123.0455573,117.7607475,128.0980457,112.65976
7/18/2003,120.64943,114.8352,125.51032,109.52294
7/17/2003,122.2194762,116.995629,127.0426189,111.3011708
7/16/2003,124.9588086,119.6822235,129.5667639,113.6231208
7/15/2003,122.35269,118.00998,127.18905,112.27264
7/14/2003,120.3709553,115.1838,125.19386,109.8147589
7/11/2003,119.6244384,114.7024854,124.4059263,109.4496457
7/10/2003,121.08454,116.4209332,125.621496,111.0094
7/9/2003,122.49432,117.3891,126.86898,111.7966675
7/8/2003,123.661335,118.8928,128.0325987,113.14075
7/7/2003,124.2342335,119.5278,128.82331,113.5416942
7/3/2003,124.31727,119.28392,129.06327,113.1702
7/2/2003,122.3604875,117.56845,127.2226722,111.44758
7/1/2003,122.42842,117.5921,127.1691447,111.675746
6/30/2003,122.72334,117.777816,127.0160464,111.6716625
6/27/2003,122.4812081,117.939262,127.60062,112.16441
6/26/2003,122.12528,117.760275,126.76338,111.650295
6/25/2003,118.8800208,114.80637,123.5006,108.3942891
6/24/2003,119.988375,114.6388446,123.5218852,108.68106
6/23/2003,119.271,114.4325,123.2500458,108.06695
6/20/2003,119.4106432,114.774524,123.1894116,108.3416859
6/19/2003,118.9132104,114.11813,122.54211,107.839164
6/18/2003,117.8901254,113.5123044,121.45805,107.17535
6/17/2003,116.173989,111.9264588,119.9183705,105.812805
6/16/2003,115.083136,110.2931921,118.5664014,104.31057
6/13/2003,114.46515,110.047845,118.14612,103.716839
6/12/2003,114.3208275,109.61535,118.581045,103.187203
6/11/2003,113.14485,108.1096902,117.224481,101.7956394
6/10/2003,112.768705,108.3369695,116.98987,102.1376846
6/9/2003,112.0531875,107.64545,116.79416,101.784213
6/6/2003,112.9101625,108.2909745,117.7181688,102.2593798
6/5/2003,114.061685,109.301082,118.2512748,103.1896975
6/4/2003,113.35954,109.01123,117.8777325,103.063317
6/3/2003,112.97592,108.030475,116.93086,102.3119925
6/2/2003,113.1658024,108.8076704,117.465348,103.1162553
5/30/2003,112.6162497,107.935485,116.60456,102.313825
5/29/2003,113.1118854,108.3688788,117.2808,102.548736
5/28/2003,113.7746375,109.5886225,118.0206675,103.43572
5/27/2003,113.929365,109.44518,118.2091725,103.2739947
5/23/2003,112.8542886,108.0957582,117.4258905,102.056295
5/22/2003,113.17424,107.8508662,117.7031742,102.3873318
5/21/2003,114.675336,109.7206,119.07838,103.803075
5/20/2003,113.6285078,108.6092794,117.944928,102.4896688
5/19/2003,111.1654925,107.1867625,115.605715,101.74899
5/16/2003,111.5406075,106.7770515,116.1438125,101.0389527
5/15/2003,110.01152,104.7276675,114.087612,99.1821845
5/14/2003,108.929301,103.640145,112.934025,98.091825
5/13/2003,109.03112,103.7837,112.9737,98.32566
5/12/2003,108.842044,104.135935,113.1075,98.2390656
5/9/2003,109.9974448,104.8546671,114.6385625,98.94816
5/8/2003,111.0153375,106.59076,115.5294859,100.64223
5/7/2003,111.7179195,107.055025,116.52564,101.1114638
5/6/2003,112.22244,107.4928781,116.8936613,101.2401375
5/5/2003,113.1927014,108.369763,118.1918676,102.2282688
5/2/2003,113.2156609,108.2303781,117.993,102.1065135
5/1/2003,113.1249384,108.2343984,117.984626,102.031028
4/30/2003,113.1264288,108.0869509,117.8085272,102.021148
4/29/2003,113.8004875,109.26468,118.7759916,103.016375
4/28/2003,113.7218049,108.9294822,118.8765,102.7802325
4/25/2003,113.16084,108.144333,118.207125,102.09076
4/24/2003,112.2274263,107.3693327,117.1454188,101.3297211
4/23/2003,114.5121448,109.5880625,119.9453775,103.53105
4/22/2003,115.1249196,110.1441315,120.3669998,104.011027
4/21/2003,114.112619,109.6105605,119.539629,103.5254006
4/17/2003,113.489218,108.3472125,118.66641,102.58444
4/16/2003,113.33972,108.366687,118.57077,102.088038
4/15/2003,115.48664,110.053125,120.8524033,103.501965
4/14/2003,116.2728378,111.0463984,121.690305,104.1439946
4/11/2003,117.013248,111.5519898,122.9546263,104.6296944
4/10/2003,117.1907316,111.5975625,122.89656,104.504122
4/9/2003,117.3509575,111.4822008,123.0770436,104.4061286
4/8/2003,117.160472,111.4387118,123.159215,104.38993
4/7/2003,117.9431342,112.6635312,123.8948546,105.7621017
4/4/2003,118.49657,112.7631174,124.4750254,105.902665
4/3/2003,118.4510768,112.9380292,124.3357,105.7495698
4/2/2003,118.6042825,113.1495939,124.3890214,105.862544
4/1/2003,117.3396,112.10019,124.61345,106.0172
3/31/2003,119.4362284,113.157355,125.4342759,106.447386
3/28/2003,119.6335283,113.3702528,125.5715818,106.507227
3/27/2003,119.922026,113.7200217,126.2046864,107.011736
3/26/2003,120.58072,114.3850628,126.8226624,107.1780702
3/25/2003,121.1041316,114.770166,127.5438024,108.1648275
3/24/2003,122.8453275,116.117911,129.5372368,109.4640075
3/21/2003,122.5350239,116.298304,128.8689612,110.02358
3/20/2003,124.748332,118.32739,130.99351,111.437703
3/19/2003,122.9959315,117.241873,129.602268,110.0669002
3/18/2003,121.6614576,115.788555,128.0868225,108.9115416
3/17/2003,121.3916,115.389348,127.438479,108.8417292
3/14/2003,121.127292,114.8451912,126.70467,108.11218
3/13/2003,121.990405,116.14388,127.6331304,109.4462768
3/12/2003,121.45227,116.128152,127.4480196,109.211872
3/11/2003,121.665814,116.4032883,127.1471355,109.37092
3/10/2003,121.7247375,116.40046,127.28702,110.0951775
3/7/2003,121.07331,115.9931347,127.0836,109.3672016
3/6/2003,120.94782,115.59044,127.306785,109.0724424
3/5/2003,119.484,114.5138022,125.4328636,108.027105
3/4/2003,119.88675,114.778125,125.56836,108.0520025
3/3/2003,119.701775,114.5843484,125.2797425,107.7769587
2/28/2003,118.551858,113.581677,124.249356,106.416663
2/27/2003,118.99973,114.1267792,124.235325,106.4778
2/26/2003,119.486712,113.4354007,124.57368,106.807877
2/25/2003,118.319124,112.3226026,123.5457899,105.616225
2/24/2003,117.7637184,111.7428228,123.435675,104.82688
2/21/2003,118.9762254,112.37039,124.681905,105.4121024
2/20/2003,117.387125,111.202515,123.66576,104.570582
2/19/2003,118.3476799,111.44341,124.4160736,104.71648
2/18/2003,118.9174599,111.88125,125.3645137,105.42525
2/14/2003,121.70505,112.86144,127.27008,106.57328
2/13/2003,120.70944,112.0365,126.06504,105.22512
2/12/2003,119.6847,111.45041,125.89185,105.22575
2/11/2003,119.78,111.73882,125.7501,105.26775
2/10/2003,119.2086,110.4406,125.83216,104.97594
2/7/2003,118.92804,110.27205,124.85312,104.83725
2/6/2003,118.64741,110.5781,124.63736,105.27088
2/5/2003,119.5047,111.28131,125.62704,105.85925
2/4/2003,119.09524,111.10852,124.9579,105.81414
2/3/2003,119.1708,110.98458,125.23896,105.58275
1/31/2003,120.1722,112.26407,126.50508,106.4448
1/30/2003,120.11597,113.30688,128.09844,106.76864
1/29/2003,121.64361,114.83712,129.65604,108.04816
1/28/2003,121.82535,114.69604,129.50056,108.09213
1/27/2003,121.57188,114.42584,129.19116,107.33536
1/24/2003,119.68683,113.01694,126.96824,106.09984
1/23/2003,120.55161,113.75034,128.06542,106.8672
1/22/2003,120.15117,113.24854,127.59418,106.37088
1/21/2003,120.29532,113.69664,128.09136,106.5925
1/17/2003,121.3883,114.63744,129.88074,107.359
1/16/2003,121.02145,114.0684,129.2499,107.41194
1/15/2003,120.07449,113.67594,129.40668,107.6538
1/14/2003,120.8168,114.513,129.00511,108.58575
1/13/2003,122.19376,115.5181,130.75727,109.319
1/10/2003,123.15116,116.33428,131.90814,109.711
1/9/2003,122.63911,115.96374,131.24826,109.44675
1/8/2003,120.77852,114.73548,129.46391,108.50702
1/7/2003,121.15198,115.66862,128.78284,109.29022
1/6/2003,122.7255822,115.8785652,130.0656,109.6269774
1/3/2003,121.50646,116.07796,129.8286,108.37376
1/2/2003,122.1332,116.20406,130.29786,108.42128
12/31/2002,121.61727,115.36826,128.7181,108.05519
12/30/2002,120.50037,114.32152,127.04592,107.12666
12/27/2002,119.96845,113.54095,125.26229,106.9902
12/26/2002,121.60368,114.87756,127.14912,108.05693
12/24/2002,120.86292,113.96336,127.08414,107.60278
12/23/2002,121.34442,114.69474,127.54866,108.35216
12/20/2002,121.08334,114.53954,127.17894,108.1083
12/19/2002,121.1133,115.2333,127.71556,108.90897
12/18/2002,121.67526,115.95633,127.51158,109.41786
12/17/2002,121.54186,115.60275,127.743,108.9305
12/16/2002,120.64374,113.35566,126.5172,106.52616
12/13/2002,119.7768,112.66652,126.0216,105.94168
12/12/2002,120.39692,113.37408,126.9141,106.86896
12/11/2002,120.99132,114.67365,127.93928,108.8712
12/10/2002,122.74565,116.3652,129.86543,110.47516
12/9/2002,122.90475,117.05346,129.55768,111.3112
12/6/2002,124.02705,117.4824,130.85002,112.2212
12/5/2002,122.93444,116.78464,130.65962,111.65518
12/4/2002,122.59311,116.91798,129.98466,111.6
12/3/2002,122.9445,117.06608,130.00352,112.392
12/2/2002,121.3888,116.61253,128.6275,110.69998
11/29/2002,122.61184,115.9988,129.628,109.11018
11/27/2002,122.60768,116.2002,129.7522,109.46166
11/26/2002,119.13408,113.1469,125.7157,106.63068
11/25/2002,120.94803,114.76647,127.16928,110.41614
11/22/2002,121.17456,115.0108,127.9927,110.8317
11/21/2002,121.401,115.4304,129.12588,111.2796
11/20/2002,120.55485,115.11572,127.96455,110.65978
11/19/2002,119.20445,113.53611,126.2326,109.62265
11/18/2002,117.53536,112.28112,124.19128,108.7135
11/15/2002,117.69168,112.93724,125.61337,106.73754
11/14/2002,116.54839,112.1813,123.84212,106.37168
11/13/2002,114.12194,109.6389,120.7385,104.99825
11/12/2002,113.37935,108.92344,120.5798,104.39478
11/8/2002,116.49609,110.5118,123.45774,106.17564
11/7/2002,117.26568,111.55008,124.53112,107.29128
11/6/2002,119.2075,113.0508,125.1678,107.74596
11/5/2002,123.5169,116.87772,129.43767,110.98068
11/4/2002,123.24416,117.93677,129.75963,111.56464
11/1/2002,123.89709,118.93752,130.08294,113.6754
10/31/2002,126.00756,120.02958,131.8128,115.50968
10/30/2002,129.0718,121.34034,133.0392,116.61105
10/29/2002,128.40321,120.85071,132.53795,115.05888
10/28/2002,128.15935,121.056,131.91295,116.60028
10/25/2002,126.79038,120.04332,131.4164,116.15742
10/24/2002,127.41234,120.28194,132.46272,116.41911
10/23/2002,129.16736,121.72317,134.48127,117.55198
10/22/2002,129.68464,122.88154,135.00102,118.50165
10/21/2002,127.2579,121.20593,132.56352,114.99855
10/18/2002,126.48556,121.65735,132.70049,115.8756
10/17/2002,126.05984,120.41055,132.298,114.573
10/16/2002,124.79196,119.65338,130.7728,114.36336
10/15/2002,124.7731,119.28312,131.05863,113.84264
10/11/2002,125.60698,119.5236,132.01162,115.14244
10/10/2002,125.18592,118.85994,131.76496,114.62077
10/9/2002,128.03,122.08752,133.7544,118.49313
10/8/2002,129.04176,123.1692,134.91612,119.63784
10/7/2002,130.44142,125.2152,136.70448,121.08886
10/4/2002,132.72593,127.23042,139.11002,122.96752
10/3/2002,132.62953,127.16604,138.86264,122.92176
10/2/2002,134.02432,127.95104,139.2939,123.7131
10/1/2002,135.10525,129.08925,140.508735,124.80861
9/30/2002,136.32,130.18192,141.16557,125.9255
9/27/2002,136.46694,129.18116,141.70928,124.60074
9/26/2002,136.42057,130.38199,142.5189,124.68834
9/25/2002,135.82283,130.08689,141.63815,124.51532
9/24/2002,134.8225,130.08534,140.26608,125.4852
9/23/2002,134.6425,130.3724,140.1647,126.5817
9/20/2002,132.26752,127.56352,138.34926,123.3981
9/19/2002,130.2672,125.33232,135.82898,122.4048
9/18/2002,127.83079,123.08112,133.7344,119.66232
9/17/2002,126.017,121.78312,131.46588,118.19626
9/16/2002,125.31081,121.34032,130.3984,116.94633
9/13/2002,125.718666,121.629924,130.834805,117.446848
9/12/2002,125.92384,121.7216,131.02556,117.50262
9/11/2002,125.1538,121.21272,131.14169,117.97722
9/10/2002,125.91033,121.0279,132.23331,117.87555
9/9/2002,126.22065,121.01236,131.61969,117.63929
9/6/2002,127.3272,120.87478,137.61234,117.4848
9/5/2002,126.29568,120.35756,131.15732,116.57295
9/4/2002,125.87681,120.28752,131.04018,116.571
9/3/2002,127.07296,120.7881,131.78133,117.68232
8/30/2002,126.294,120.60402,131.58652,117.10401
8/29/2002,127.12294,121.13868,132.6084,117.73813
8/28/2002,126.3777,120.8328,132.14362,117.32742
8/27/2002,127.35909,122.0274,133.0868,118.26328
8/26/2002,126.1577,119.96118,132.46715,117.2034
8/23/2002,127.01985,119.43913,132.28575,116.69348
8/22/2002,128.05347,120.81048,133.56882,117.8661
8/21/2002,128.72601,122.0686,133.90974,118.7328
8/20/2002,127.02095,120.306,133.5258,116.9868
8/19/2002,128.0374,121.3044,134.48358,117.55014
8/16/2002,129.4486,123.65263,136.22076,120.02067
8/15/2002,129.25062,124.05303,135.55146,121.12939
8/14/2002,124.66356,120.93768,131.5152,118.51126
8/13/2002,123.55738,118.82055,128.63388,115.87455
8/12/2002,123.90976,119.5857,128.6775,116.3724
8/9/2002,123.03648,118.58999,127.4746,115.16306
8/8/2002,126.02174,121.149,130.02423,116.89953
8/7/2002,128.9496,123.78364,133.224,119.84472
8/6/2002,126.47826,121.41738,130.61881,117.19309
8/5/2002,126.13445,121.29216,129.9188,117.53014
8/2/2002,123.84014,119.5236,127.89112,115.634
8/1/2002,123.7599,119.69472,127.63884,114.8875
7/31/2002,124.13364,119.68575,128.17406,114.6921
7/30/2002,125.268,120.5238,127.8333,114.99404
7/29/2002,125.90861,120.87144,128.72728,115.70413
7/26/2002,125.134,120.5402,128.04921,116.41821
7/25/2002,123.706,119.13396,126.83085,115.13496
7/24/2002,122.63,118.74268,126.44404,114.9346
7/23/2002,121.87158,117.75577,125.19448,113.67294
7/22/2002,120.49899,115.53728,124.1352,111.3687
7/19/2002,122.25229,117.05528,124.32627,111.36484
7/18/2002,122.71364,117.42927,124.8669,111.68181
7/17/2002,123.83672,118.32597,125.5707,113.0212
7/16/2002,124.17776,119.278,126.06885,114.04679
7/15/2002,125.1,120.35948,126.71879,117.75498
7/12/2002,122.33306,118.31646,124.50222,115.71992
7/11/2002,123.46955,118.78053,125.69469,116.2296
7/10/2002,123.19789,118.5036,125.32815,115.53498
7/9/2002,122.25984,117.96675,125.28551,114.82529
7/8/2002,120.23539,117.06348,123.5322,113.8167
7/5/2002,120.8768,117.02001,124.95807,113.69813
7/3/2002,120.4562,117.47805,124.25626,113.75564
7/2/2002,119.928,117.02555,123.69066,113.42884
7/1/2002,118.15395,114.4745,121.51804,111.29715
6/28/2002,118.5657,114.91216,122.09075,111.9216
6/27/2002,120.593,115.70178,124.0773,112.7542
6/26/2002,121.41675,116.6625,125.28054,114.55136
6/25/2002,120.69918,115.57746,124.82904,112.8953
6/24/2002,120.8951,115.77832,125.01578,113.08914
6/21/2002,119.46286,114.62444,123.3834,112.24032
6/20/2002,119.80899,114.85884,123.81399,112.3513
6/19/2002,118.9818,113.9556,122.7958,111.27141
6/18/2002,118.94945,113.63159,121.79115,110.47466
6/17/2002,118.7515,113.52087,121.61175,110.46304
6/14/2002,118.53369,112.12822,120.7458,109.14168
6/13/2002,117.53924,111.47409,119.92317,108.32616
6/12/2002,116.15668,109.9999,118.64868,107.75328
6/11/2002,115.40931,109.16988,117.95004,107.14533
6/10/2002,115.6155,109.27872,118.17216,107.28281
6/7/2002,116.242,110.68026,118.74256,108.02071
6/6/2002,116.38352,111.01582,119.44768,107.97531
6/5/2002,116.8036,111.26482,120.00228,108.28695
6/4/2002,117.9396,112.554,121.00041,109.67076
6/3/2002,116.42624,110.84982,119.64132,108.4416
5/31/2002,116.1094,110.61742,119.36872,108.4064
5/30/2002,116.61313,111.18359,119.77119,108.88591
5/29/2002,114.39925,109.54872,117.73215,107.13822
5/28/2002,114.24401,109.28196,117.09516,106.71648
5/24/2002,115.40376,111.03128,118.23996,107.72555
5/23/2002,116.58675,112.22475,119.31296,108.80828
5/22/2002,116.13008,111.75784,119.57196,108.53976
5/21/2002,115.32546,111.51195,118.90264,108.85299
5/20/2002,115.56746,111.58068,118.58756,108.73402
5/17/2002,114.5749,109.8544,117.78916,107.7343
5/16/2002,115.19356,109.94046,118.34866,107.77416
5/15/2002,118.4365,112.90088,121.74176,110.59404
5/14/2002,121.33548,115.69593,124.76453,113.16024
5/13/2002,121.9122,116.29566,125.29566,113.80288
5/10/2002,120.1878,114.64115,123.45291,112.23176
5/9/2002,120.492,114.79156,123.98589,112.4876
5/8/2002,119.71746,114.59448,123.36203,112.26462
5/7/2002,117.60121,112.62498,121.13404,110.5114
5/6/2002,116.22705,111.12013,119.89188,109.05678
5/3/2002,115.73499,110.72935,119.32272,108.73764
5/2/2002,115.90128,110.89796,120.11322,108.78931
5/1/2002,115.9217,111.30336,120.96378,108.83925
4/30/2002,115.143,110.03355,119.86584,107.21847
4/29/2002,116.26125,111.2793,120.26295,108.21858
4/26/2002,114.14713,109.91444,118.23264,106.83012
4/25/2002,113.88464,109.68759,118.68099,106.60928
4/24/2002,112.1677,108.61614,117.09795,105.47316
4/23/2002,112.36344,108.5952,117.50276,105.20356
4/22/2002,112.1238,108.896,117.96279,105.42686
4/19/2002,112.94878,109.7584,118.84168,106.30312
4/18/2002,112.99786,109.07372,119.54157,106.23555
4/17/2002,112.27095,109.0358,118.85238,106.15905
4/16/2002,110.80168,106.75236,116.116,103.80042
4/15/2002,111.8093,107.78128,117.09966,105.03144
4/12/2002,112.83355,108.78621,118.09944,106.06596
4/11/2002,113.89392,109.9184,119.13166,107.04455
4/10/2002,114.6327,110.65691,119.8584,107.76948
4/9/2002,114.24231,109.5248,118.8739,106.6741
4/8/2002,114.75607,110.0128,119.40374,107.1515
4/5/2002,113.86544,109.1952,118.44072,106.38425
4/4/2002,114.77297,110.67462,119.54336,107.18715
4/3/2002,114.20462,109.97235,118.93869,106.36713
4/2/2002,115.19493,110.81823,120.18477,107.1459
4/1/2002,116.50087,112.8096,120.96832,109.08128
3/28/2002,115.5526,111.87717,119.99575,108.22608
3/27/2002,114.17148,110.49546,119.13792,107.5844
3/26/2002,113.8262,109.53666,119.45199,106.64253
3/25/2002,113.32728,109.00968,119.11375,106.79976
3/22/2002,113.95395,109.78225,119.62368,106.99128
3/21/2002,114.87864,109.98635,120.47505,107.07488
3/20/2002,114.32112,109.41295,119.9065,107.90632
3/19/2002,113.24856,109.10328,119.42832,106.21944
3/18/2002,112.67292,108.54324,118.84576,104.33874
3/15/2002,112.12523,107.84664,118.41158,104.1201
3/14/2002,114.49836,110.0099,120.10352,106.2122
3/13/2002,113.86356,109.68204,117.7611,105.867
3/12/2002,111.97872,108.4314,116.0641,104.50132
3/11/2002,111.6224,107.97975,115.12368,104.076
3/8/2002,112.80708,109.2347,117.11961,105.54564
3/7/2002,114.74403,111.344,118.63984,107.92628
3/6/2002,113.7742,109.45907,117.927,106.9458
3/5/2002,113.55597,111.3024,118.32366,108.7792
3/4/2002,114.5779,111.74788,119.3056,109.46551
3/1/2002,114.99834,112.812,119.68575,109.88946
2/28/2002,112.26143,110.03463,117.57305,107.25337
2/27/2002,112.00124,109.87042,116.62773,106.936
2/26/2002,115.70304,113.30424,120.5608,110.13084
2/25/2002,116.13501,113.89797,120.27092,110.8899
2/22/2002,117.5814,113.42772,121.6494,111.18514
2/21/2002,116.33679,112.67906,119.91234,110.33428
2/20/2002,115.36525,110.93448,119.6284,108.54137
2/19/2002,117.09612,112.6272,121.35365,110.15866
2/15/2002,116.29431,111.86448,121.2036,109.48384
2/14/2002,117.3568,112.87363,121.7091,109.67803
2/13/2002,120.73371,116.1049,124.45976,113.46885
2/12/2002,122.86456,116.94177,127.06176,115.06801
2/11/2002,121.19579,116.59708,126.77977,114.65664
