marketTicker,lockinBucket,cltvBucket,walaBucket,monthBucket,bal,incentive,cltv,FICO,waoltv,wala,cpr,smm,smmFactor1,constTurnOverSMM,smmFactor2,smm.model.wala,smm.flatten.wala,smmFactor3,smm.model.lockin,smmFactor4,smmFactor4,seasonalitySMMFunction,smmFactor1,constTurnOverSMM,smmFactor2,seasoningSMMFunction,smmFactor3,incentiveSMMFunction,percent diff,diff
FNCL,Jul-75,1-CLTV <= 70,C-age-15,Feb,89831000343,-76.1,65,763.94,71.2,11.8,2.605843,0.001798464,0.002497866,0.004636779,0.538707217,0.895468278,0.895468278,0.601592742,0.846315783,0.7108372,0.707499092,0.72,0.002497107,0.00463227,0.539067684,0.900635647,0.59854136,0.84599594,0%,0.003338108
FNCL,Jul-75,2-CLTV 70-80,D-age-20,May,448691245.4,-76.1,73.8,640.12,80,16.1,7.166477,0.005337329,0.00456182,0.004636779,0.983833774,1.073601046,1.073601046,0.916386751,0.846315783,1.082795298,1.080285211,1.17,0.004557987,0.00463227,0.983963984,1.076644912,0.913916903,0.84599594,0%,0.002510087
FNCL,Jul-75,4-CLTV 90-100,E-age-25,Jun,26657877.34,-76.1,92.1,707.83,94.2,22.4,11.331525,0.008285338,0.00662827,0.004636779,1.429498767,1.302947212,1.302947212,1.097127154,0.846315783,1.296356721,1.294328581,1.25,0.006617403,0.00463227,1.42854427,1.304610541,1.094996725,0.84599594,0%,0.00202814
FNCL,Jul-75,5-CLTV 100+,I-age-45,Jul,226114.74,-76,107.9,778,100,40,-0.019637,-0.004803259,-0.004070559,0.004636779,-0.877884984,1.735823686,1.368957638,-0.641279876,0.846916859,-0.757193424,-0.766018352,1.18,-0.004116216,0.00463227,-0.888595918,1.370246782,-0.648493344,0.846576772,-1%,0.008824929
FNCL,Jul-75,3-CLTV 80-90,C-age-15,Jan,3689591144,-76,86.1,748.73,94.1,12,3.625571,0.002538168,0.0037326,0.004636779,0.804998532,0.904655914,0.904655914,0.889839462,0.846916859,1.050681011,1.045294532,0.68,0.003729167,0.00463227,0.80504101,0.909730966,0.88492207,0.846576772,1%,0.00538648
FNCL,Jul-75,1-CLTV <= 70,C-age-15,Jan,77083811180,-76,64.7,759.54,71.3,11.3,3.10297,0.002242546,0.003297861,0.004636779,0.711239642,0.87146392,0.87146392,0.816143533,0.846916859,0.963664289,0.958864035,0.68,0.003297144,0.00463227,0.711777225,0.876840719,0.81175202,0.846576772,1%,0.004800254
FNCL,Jul-75,5-CLTV 100+,E-age-25,Jul,3166508.86,-76,104.8,720,77,21,0.001637,-0.001915996,-0.001623725,0.004636779,-0.350183855,1.262269746,1.262269746,-0.277423947,0.846916859,-0.327569281,-0.330466846,1.18,-0.00163828,0.00463227,-0.353666684,1.264153778,-0.279765555,0.846576772,-1%,0.002897564
FNCL,Jul-75,2-CLTV 70-80,D-age-20,Feb,6416171026,-76,73.9,756.55,82.2,16.5,3.7159,0.002508624,0.0034842,0.004636779,0.751426748,1.090388977,1.090388977,0.689136413,0.846916859,0.813700194,0.812167354,0.72,0.003482102,0.00463227,0.751705308,1.093290917,0.687562017,0.846576772,0%,0.00153284
FNCL,Jul-75,0-CLTV <= 60,I-age-45,Oct,79581967502,-76,50.4,704.25,68.7,41.7,7.904705,0.005154187,0.005154187,0.004636779,1.111587855,1.777401838,1.368957638,0.811995802,0.846916859,0.958766842,0.957618782,1,0.005145785,0.00463227,1.110856076,1.370246782,0.810697818,0.846576772,0%,0.001148059
FNCL,Jul-75,0-CLTV <= 60,D-age-20,Feb,42196399398,-76,57.4,762.33,67.2,17.4,3.662602,0.002472886,0.003434564,0.004636779,0.740722011,1.128100649,1.128100649,0.656609861,0.846916859,0.775294357,0.774282287,0.72,0.003433341,0.00463227,0.741178864,1.130725935,0.655489399,0.846576772,0%,0.00101207
FNCL,Jul-75,2-CLTV 70-80,F-age-30,Dec,741271605.4,-76,73.2,669.29,86.3,28,11.412126,0.008759376,0.009220395,0.004636779,1.988534491,1.442330848,1.368957638,1.452590231,0.846916859,1.715150921,1.714213825,0.95,0.009211365,0.00463227,1.988520774,1.370246782,1.451213606,0.846576772,0%,0.000937096
FNCL,Jul-75,1-CLTV <= 70,G-age-35,Apr,3561222219,-76,64.8,662.58,73.7,32.7,8.245332,0.00603122,0.005533229,0.004636779,1.193334649,1.557282209,1.368957638,0.871710428,0.846916859,1.029275092,1.028507906,1.09,0.005526709,0.00463227,1.193088813,1.370246782,0.870710903,0.846576772,0%,0.000767187
FNCL,Jul-75,1-CLTV <= 70,E-age-25,Sep,25122335719,-76,64,734.07,70.9,22.4,6.641037,0.004898656,0.004755977,0.004636779,1.025706935,1.302947212,1.302947212,0.787220638,0.846916859,0.929513481,0.929344127,1.03,0.00475464,0.00463227,1.02641689,1.304610541,0.786761151,0.846576772,0%,0.000169354
FNCL,Jul-75,4-CLTV 90-100,A-age-5,May,14286094.39,-76,91.1,699.22,94.5,4,0.250406,-3.80E-05,-3.25E-05,0.004636779,-0.007007606,0.329138429,0.329138429,-0.021290756,0.846916859,-0.025139134,-0.025087716,1.17,-3.28E-05,0.00463227,-0.007074499,0.333095096,-0.021238677,0.846576772,0%,-5.14179E-05
FNCL,Jul-75,1-CLTV <= 70,A-age-5,Jul,56343799999,-75.9,65,750.36,65.8,3.1,1.728475,0.001225511,0.001038568,0.004636779,0.223984882,0.252268466,0.252268466,0.887882999,0.847518854,1.047626251,1.034582898,1.18,0.001038592,0.00463227,0.224207951,0.255812072,0.876455706,0.84715851,1%,0.013043353
FNCL,Jul-75,1-CLTV <= 70,C-age-15,Jun,1.12473E+11,-75.9,64.3,705.81,71,11.5,10.18152,0.008496405,0.006797124,0.004636779,1.465915015,0.881255029,0.881255029,1.66344017,0.847518854,1.962717598,1.953526967,1.25,0.006796451,0.00463227,1.467196663,0.886552058,1.654946995,0.84715851,0%,0.009190631
FNCL,Jul-75,2-CLTV 70-80,K-age-60,Jul,774281004.2,-75.9,74.1,553.25,86.2,53.1,5.953413,0.000802116,0.000679759,0.004636779,0.14660163,2.056220034,1.368957638,0.107089969,0.847518854,0.126357034,0.119255252,1.18,0.000641261,0.00463227,0.138433431,1.370246782,0.101028101,0.84715851,6%,0.007101782
FNCL,Jul-75,3-CLTV 80-90,G-age-35,Dec,54054842.24,-75.9,85.2,582.09,91.3,31.4,14.032982,0.009058803,0.009535582,0.004636779,2.056509814,1.525487152,1.368957638,1.502245035,0.847518854,1.77252108,1.765552226,0.95,0.009493752,0.00463227,2.049481665,1.370246782,1.495702593,0.84715851,0%,0.006968854
FNCL,Jul-75,3-CLTV 80-90,C-age-15,Feb,3543030034,-75.9,86.2,751.52,94.1,12.6,2.72354,0.001731679,0.00240511,0.004636779,0.518702797,0.931046387,0.931046387,0.557118103,0.847518854,0.65735187,0.653961554,0.72,0.002401619,0.00463227,0.518454032,0.93582224,0.554009095,0.84715851,1%,0.003390316
FNCL,Jul-75,3-CLTV 80-90,H-age-40,Oct,69568196.89,-75.9,82.5,712.3,85.3,36.9,3.14583,0.000684962,0.000684962,0.004636779,0.147723607,1.660004703,1.368957638,0.107909553,0.847518854,0.127324074,0.124116058,1,0.000667399,0.00463227,0.144075934,1.370246782,0.105145975,0.84715851,3%,0.003208015
FNCL,Jul-75,1-CLTV <= 70,K-age-60,Oct,2065168866,-75.9,64,648.56,78.2,52.7,5.568449,0.002659201,0.002659201,0.004636779,0.573501654,2.04643694,1.368957638,0.418933091,0.847518854,0.494305334,0.491873817,1,0.002644911,0.00463227,0.570975106,1.370246782,0.41669509,0.84715851,0%,0.002431517
FNCL,Jul-75,1-CLTV <= 70,K-age-60,Jul,14352324104,-75.9,62.1,679.46,72.4,51.9,6.957503,0.004069627,0.003448837,0.004636779,0.743800073,2.02687075,1.368957638,0.543333155,0.847518854,0.641086806,0.639687152,1.18,0.003439735,0.00463227,0.742559224,1.370246782,0.541916415,0.84715851,0%,0.001399654
FNCL,Jul-75,5-CLTV 100+,A-age-5,Oct,52129552.24,-75.9,101.3,741.49,103,3.6,0.149058,-0.00010031,-0.00010031,0.004636779,-0.021633554,0.294974001,0.294974001,-0.073340546,0.847518854,-0.086535592,-0.085590444,1,-0.000100343,0.00463227,-0.021661755,0.298747086,-0.072508673,0.84715851,1%,-0.000945148
FNCL,Jul-75,1-CLTV <= 70,C-age-15,Jul,1.03388E+11,-75.8,64.1,707.01,71.1,12.1,9.111143,0.007496527,0.006352989,0.004636779,1.370129624,0.909170509,0.909170509,1.507010633,0.848121766,1.776880034,1.769414511,1.18,0.00635224,0.00463227,1.371301788,0.914197842,1.500005496,0.847741152,0%,0.007465524
FNCL,Jul-75,3-CLTV 80-90,I-age-45,May,4670387.11,-75.8,80.6,717.2,87.3,41.8,0.103394,-0.00221039,-0.001889223,0.004636779,-0.40744284,1.779847612,1.368957638,-0.297629984,0.848121766,-0.350928365,-0.353768539,1.17,-0.001903597,0.00463227,-0.410942695,1.370246782,-0.299904149,0.847741152,-1%,0.002840174
FNCL,Jul-75,1-CLTV <= 70,M-age-80,Mar,30655853.25,-75.8,67.1,731.14,82.2,71.9,11.955759,0.009060106,0.009340316,0.004636779,2.014397354,2.516025481,1.368957638,1.471482607,0.848121766,1.734989793,1.734158362,0.97,0.009331354,0.00463227,2.014423648,1.370246782,1.470117409,0.847741152,0%,0.000831431
FNCL,Jul-75,2-CLTV 70-80,L-age-70,Sep,376306288.6,-75.7,73.2,538.22,83.2,63.4,6.027473,0.000933023,0.000905848,0.004636779,0.195361375,2.30813472,1.368957638,0.142708123,0.848725592,0.168144008,0.15875976,1.03,0.00085486,0.00463227,0.184544597,1.370246782,0.134679825,0.848324697,6%,0.009384249
FNCL,Jul-75,0-CLTV <= 60,B-age-10,Aug,9095198476,-75.7,57.5,761.87,62.8,7.5,3.958984,0.0030752,0.00248,0.004636779,0.534854094,0.622942447,0.622942447,0.858593113,0.848725592,1.011626279,1.004239169,1.24,0.002479806,0.00463227,0.535332715,0.62838313,0.851920889,0.848324697,1%,0.00738711
FNCL,Jul-75,4-CLTV 90-100,G-age-35,Nov,11018991.08,-75.7,92.3,694.55,96.4,31.1,12.705112,0.008519201,0.009361759,0.004636779,2.019021893,1.518149831,1.368957638,1.474860753,0.848725592,1.73773569,1.732567748,0.91,0.009329212,0.00463227,2.01396133,1.370246782,1.469780011,0.848324697,0%,0.005167942
FNCL,Jul-75,1-CLTV <= 70,J-age-50,Aug,9055043332,-75.7,64.6,715.03,71.7,46.1,6.369998,0.003676701,0.002965082,0.004636779,0.63947013,1.885015879,1.368957638,0.467121927,0.848725592,0.550380395,0.549738665,1.24,0.002960132,0.00463227,0.639024024,1.370246782,0.466356887,0.848324697,0%,0.00064173
FNCL,Jul-75,4-CLTV 90-100,C-age-15,Jun,172769828.6,-75.6,92.6,699.09,97.8,11.2,7.774511,0.005950076,0.004760061,0.004636779,1.026587783,0.866466547,0.866466547,1.184797944,0.849330331,1.394978963,1.386965618,1.25,0.004755301,0.00463227,1.026559517,0.871881028,1.177407794,0.848909143,1%,0.008013345
FNCL,Jul-75,0-CLTV <= 60,C-age-15,May,7716491998,-75.6,56.1,733.25,62.4,11,6.71793,0.005403493,0.00461837,0.004636779,0.996029748,0.856256272,0.856256272,1.163237901,0.849330331,1.369594206,1.362746315,1.17,0.004617927,0.00463227,0.996903612,0.861741369,1.156847806,0.848909143,1%,0.006847891
FNCL,Jul-75,1-CLTV <= 70,L-age-70,Sep,1752814138,-75.6,62,569.5,75.3,63,6.135498,0.002963882,0.002877556,0.004636779,0.620593647,2.298351626,1.368957638,0.453332981,0.849330331,0.533753434,0.529408772,1.03,0.002852627,0.00463227,0.615816236,1.370246782,0.449419947,0.848909143,1%,0.004344662
FNCL,Jul-75,4-CLTV 90-100,F-age-30,Oct,34325029.08,-75.6,91.7,702.13,95.8,27.5,7.547983,0.004384084,0.004384084,0.004636779,0.945501932,1.430101979,1.368957638,0.690672893,0.849330331,0.813197018,0.809869263,1,0.00436384,0.00463227,0.942052092,1.370246782,0.687505422,0.848909143,0%,0.003327755
FNCL,Jul-75,4-CLTV 90-100,K-age-60,Oct,618791.99,-75.5,90,608,96,51,0.003897,-0.007425935,-0.007425935,0.004636779,-1.601528705,2.004858787,1.368957638,-1.169889163,0.84993598,-1.376443863,-1.393240891,1,-0.007512412,0.00463227,-1.621756204,1.370246782,-1.183550456,0.849494487,-1%,0.016797028
FNCL,Jul-75,4-CLTV 90-100,K-age-60,Jul,1968501.33,-75.5,96.3,687.35,99.3,51,0.258353,-0.00678968,-0.005753966,0.004636779,-1.240940324,2.004858787,1.368957638,-0.906485555,0.84993598,-1.066533923,-1.079785522,1.18,-0.005822248,0.00463227,-1.256888798,1.370246782,-0.917271848,0.849494487,-1%,0.013251599
FNCL,Jul-75,5-CLTV 100+,K-age-60,Oct,210159.08,-75.5,102.3,768,100,53,0.047781,-0.004839042,-0.004839042,0.004636779,-1.043621315,2.05377426,1.368957638,-0.762347414,0.84993598,-0.896946867,-0.90734422,1,-0.004892437,0.00463227,-1.056164176,1.370246782,-0.770783912,0.849494487,-1%,0.010397353
FNCL,Jul-75,4-CLTV 90-100,F-age-30,Nov,24964477.4,-75.5,91.7,696.22,96.5,27.8,7.524019,0.004207799,0.004623955,0.004636779,0.997234157,1.4374393,1.368957638,0.728462393,0.84993598,0.857079134,0.852968851,0.91,0.004599243,0.00463227,0.992870317,1.370246782,0.724592336,0.849494487,0%,0.004110283
FNCL,Jul-75,3-CLTV 80-90,K-age-60,Sep,31463294.54,-75.4,84,538.81,92.9,53.5,8.92502,-0.000130939,-0.000127126,0.004636779,-0.027416807,2.066003129,1.368957638,-0.020027506,0.850542536,-0.023546742,-0.040837045,1.03,-0.000220347,0.00463227,-0.047567822,1.370246782,-0.034714785,0.850080727,-42%,0.017290303
FNCL,Jul-75,3-CLTV 80-90,K-age-60,May,3017938.38,-75.4,83.5,692.04,92,58.6,0.459967,-0.003448549,-0.002947478,0.004636779,-0.635673516,2.190737585,1.368957638,-0.464348566,0.850542536,-0.545943967,-0.553520655,1.17,-0.002986666,0.00463227,-0.64475214,1.370246782,-0.470537241,0.850080727,-1%,0.007576687
FNCL,Jul-75,4-CLTV 90-100,H-age-40,Sep,287708897.9,-75.4,92.4,710.76,75.9,36.7,4.331645,0.000637538,0.000618969,0.004636779,0.133491055,1.655113155,1.368957638,0.097512919,0.850542536,0.114647904,0.108840459,1.03,0.000587277,0.00463227,0.126779584,1.370246782,0.092523176,0.850080727,5%,0.005807445
FNCL,Jul-75,4-CLTV 90-100,B-age-10,Nov,86682413.32,-75.4,92.3,712.15,92.7,6.7,1.618152,0.000964135,0.001059489,0.004636779,0.228496709,0.558143084,0.558143084,0.409387334,0.850542536,0.481324939,0.476664467,0.91,0.001057322,0.00463227,0.228251288,0.563300696,0.405203277,0.850080727,1%,0.004660472
FNCL,Jul-75,5-CLTV 100+,C-age-15,Dec,18114533.06,-75.4,114.4,711.73,94.4,12.8,0.062351,-0.001268995,-0.001335784,0.004636779,-0.28808439,0.939515823,0.939515823,-0.306630696,0.850542536,-0.360511888,-0.362915934,0.95,-0.001349329,0.00463227,-0.291288888,0.944186336,-0.308507842,0.850080727,-1%,0.002404046
FNCL,Jul-75,0-CLTV <= 60,H-age-40,Nov,35896343250,-75.4,50.6,698.3,67.4,38,7.664837,0.00525997,0.005780187,0.004636779,1.246595235,1.686908213,1.368957638,0.910616371,0.850542536,1.070630018,1.069605236,0.91,0.005771336,0.00463227,1.245897979,1.370246782,0.909250797,0.850080727,0%,0.001024783
FNCL,Jul-75,2-CLTV 70-80,H-age-40,Sep,36810011353,-75.4,74.5,733.55,70.4,37.3,5.313416,0.003297807,0.003201755,0.004636779,0.690512648,1.669787797,1.368957638,0.504407609,0.850542536,0.593042191,0.592122658,1.03,0.003194953,0.00463227,0.68971654,1.370246782,0.503352059,0.850080727,0%,0.000919533
FNCL,Jul-75,3-CLTV 80-90,J-age-50,Nov,68232768.71,-75.3,85.3,706.51,92.1,46.8,1.16734,-0.002590133,-0.0028463,0.004636779,-0.613852919,1.902136294,1.368957638,-0.448408996,0.851149997,-0.526827231,-0.53338182,0.91,-0.002879989,0.00463227,-0.621723132,1.370246782,-0.453730773,0.850667862,-1%,0.006554589
FNCL,Jul-75,4-CLTV 90-100,E-age-25,Jan,16072061.5,-75.3,93.8,718.91,91,20.8,11.288916,0.008454756,0.012433465,0.004636779,2.681487404,1.255977639,1.255977639,2.13498021,0.851149997,2.508347786,2.505086496,0.68,0.012417123,0.00463227,2.680569918,1.257894991,2.130996575,0.850667862,0%,0.00326129
FNCL,Jul-75,4-CLTV 90-100,E-age-25,May,25495258.25,-75.3,92.2,706.19,95.4,22,0.326246,-0.001412472,-0.001207241,0.004636779,-0.260362013,1.291859342,1.291859342,-0.201540527,0.851149997,-0.236786146,-0.239122726,1.17,-0.001218903,0.00463227,-0.263133066,1.293583737,-0.203414019,0.850667862,-1%,0.002336581
FNCL,Jul-75,4-CLTV 90-100,E-age-25,Nov,37781423.95,-75.3,93.4,727.53,83,21.5,0.052806,-0.001367,-0.001502198,0.004636779,-0.323974437,1.277429883,1.277429883,-0.253614262,0.851149997,-0.29796659,-0.300175986,0.91,-0.001513141,0.00463227,-0.326652161,1.279232735,-0.255350064,0.850667862,-1%,0.002209396
FNCL,Jul-75,1-CLTV <= 70,F-age-30,May,2205160916,-75.3,62.7,676.34,74.8,26.6,11.726208,0.009357147,0.007997562,0.004636779,1.724809636,1.408090017,1.368957638,1.259943762,0.851149997,1.480284048,1.480544599,1.17,0.007994184,0.00463227,1.725759652,1.370246782,1.259451709,0.850667862,0%,-0.000260551
FNCL,Jul-75,1-CLTV <= 70,F-age-30,Aug,38928750566,-75.3,64.5,721.5,73.2,26.9,9.977335,0.007863791,0.006341767,0.004636779,1.367709475,1.415427338,1.368957638,0.999088239,0.851149997,1.173809837,1.174173373,1.24,0.006339936,0.00463227,1.368645722,1.370246782,0.998831554,0.850667862,0%,-0.000363537
FNCL,Jul-75,2-CLTV 70-80,I-age-45,May,87836009.45,-75.2,74.3,569.79,83.5,41.9,9.430325,0.004783186,0.004088193,0.004636779,0.881688088,1.782293385,1.368957638,0.644057978,0.85175836,0.75615105,0.751463484,1.17,0.004060324,0.00463227,0.876530036,1.370246782,0.639687717,0.85125589,1%,0.004687565
FNCL,Jul-75,3-CLTV 80-90,C-age-15,Aug,3049729289,-75.2,84.6,744.86,91.7,11.5,4.4161,0.003259679,0.002628773,0.004636779,0.566939485,0.881255029,0.881255029,0.643331914,0.85175836,0.75529862,0.751493894,1.24,0.002627143,0.00463227,0.567139412,0.886552058,0.639713604,0.85125589,1%,0.003804726
FNCL,Jul-75,4-CLTV 90-100,E-age-25,Mar,24398705.72,-75.2,92.5,704.53,96.7,21.2,0.042979,-0.001620808,-0.001670937,0.004636779,-0.360365771,1.268428186,1.268428186,-0.284104197,0.85175836,-0.33355023,-0.336358663,0.97,-0.001684829,0.00463227,-0.363715661,1.270279394,-0.286327293,0.85125589,-1%,0.002808433
FNCL,Jul-75,4-CLTV 90-100,D-age-20,Nov,68570385.52,-75.2,92.7,726.33,88.4,17.1,0.133812,-0.000955858,-0.001050394,0.004636779,-0.226535235,1.115576179,1.115576179,-0.203065679,0.85175836,-0.238407615,-0.239970418,0.91,-0.001058194,0.00463227,-0.228439584,1.118287634,-0.204276232,0.85125589,-1%,0.001562803
FNCL,Jul-75,5-CLTV 100+,B-age-10,Dec,5703480.65,-75.2,107.2,761,90,9,-0.000955,-0.000579511,-0.000610012,0.004636779,-0.131559433,0.735065514,0.735065514,-0.178976473,0.85175836,-0.210125878,-0.21027176,0.95,-0.000614248,0.00463227,-0.132601973,0.740813534,-0.178995074,0.85125589,0%,0.000145882
FNCL,Jul-75,3-CLTV 80-90,B-age-10,Aug,5915943825,-75.1,86.4,749.64,92.2,7.2,3.472637,0.002605155,0.002100932,0.004636779,0.453101547,0.598960514,0.598960514,0.756479829,0.852367624,0.887504179,0.880709172,1.24,0.002100107,0.00463227,0.453364465,0.604302619,0.750227536,0.851844809,1%,0.006795007
FNCL,Jul-75,5-CLTV 100+,D-age-20,Aug,11920585.57,-75.1,103.7,691.5,98,17.5,16.523254,0.012943793,0.010438543,0.004636779,2.251248601,1.132257081,1.132257081,1.988283967,0.852367624,2.332660123,2.327455065,1.24,0.010422598,0.00463227,2.249997902,1.134854873,1.982630515,0.851844809,0%,0.005205058
FNCL,Jul-75,5-CLTV 100+,E-age-25,Aug,10301447.83,-75.1,104.8,701.58,89.6,21,0.041529,-0.002301551,-0.00185609,0.004636779,-0.400297207,1.262269746,1.262269746,-0.317124932,0.852367624,-0.372051827,-0.37580821,1.24,-0.001874651,0.00463227,-0.404693894,1.264153778,-0.320130273,0.851844809,-1%,0.003756383
FNCL,Jul-75,3-CLTV 80-90,H-age-40,Aug,1042218885,-75.1,83.7,709.56,71.6,36.3,4.366,0.001639922,0.001322517,0.004636779,0.28522328,1.645330061,1.368957638,0.208350698,0.852367624,0.244437602,0.241705548,1.24,0.001306892,0.00463227,0.282127805,1.370246782,0.205895616,0.851844809,1%,0.002732054
FNCL,Jul-75,0-CLTV <= 60,K-age-60,May,18699159570,-75.1,50.6,696.54,67.6,57.5,5.588797,0.003168567,0.002708177,0.004636779,0.584064172,2.163834075,1.368957638,0.426648828,0.852367624,0.500545558,0.498688146,1.17,0.002696387,0.00463227,0.582087559,1.370246782,0.424804909,0.851844809,0%,0.001857412
FNCL,Jul-75,3-CLTV 80-90,F-age-30,Sep,187262438.7,-75.1,85.2,715.73,89.9,26.6,5.399488,0.003163111,0.003070982,0.004636779,0.662309192,1.408090017,1.368957638,0.483805469,0.852367624,0.567601883,0.566085027,1.03,0.003060799,0.00463227,0.660755733,1.370246782,0.482216592,0.851844809,0%,0.001516856
FNCL,Jul-75,2-CLTV 70-80,G-age-35,Oct,868603416.4,-75.1,74.7,727.35,85.7,31.5,4.886871,0.003157026,0.003157026,0.004636779,0.680866212,1.527932925,1.368957638,0.497361053,0.852367624,0.583505331,0.58285396,1,0.003151468,0.00463227,0.680329062,1.370246782,0.49650112,0.851844809,0%,0.000651371
FNCL,Jul-75,4-CLTV 90-100,B-age-10,Jun,48564803.14,-75.1,92.6,705.33,94.4,7.1,0.063339,-0.000385439,-0.000308351,0.004636779,-0.066501076,0.590876459,0.590876459,-0.112546497,0.852367624,-0.132039854,-0.131927149,1.25,-0.000310362,0.00463227,-0.066999977,0.596183559,-0.112381457,0.851844809,0%,-0.000112705
FNCL,Jul-75,1-CLTV <= 70,F-age-30,Sep,41997593996,-75.1,65.2,724.63,71.1,26.6,6.314059,0.00456439,0.004431446,0.004636779,0.955716497,1.408090017,1.368957638,0.698134457,0.852367624,0.819053231,0.819190283,1.03,0.004429329,0.00463227,0.956189706,1.370246782,0.697822989,0.851844809,0%,-0.000137051
FNCL,Jul-75,5-CLTV 100+,O-age-100,Jun,198195.09,-75,115.2,636,97,93,-0.000242,-0.029581177,-0.023664941,0.004636779,-5.103745508,3.032083721,1.368957638,-3.728198279,0.852977786,-4.370803482,-4.433667296,1.25,-0.023989258,0.00463227,-5.178726414,1.370246782,-3.779411477,0.852434616,-1%,0.062863814
FNCL,Jul-75,4-CLTV 90-100,P-age-110,Jun,257912.8,-75,97.2,642,97,100,0,-0.017650942,-0.014120754,0.004636779,-3.045379809,3.203287877,1.368957638,-2.224597552,0.852977786,-2.608036911,-2.645003541,1.25,-0.014311329,0.00463227,-3.089485248,1.370246782,-2.254692577,0.852434616,-1%,0.03696663
FNCL,Jul-75,5-CLTV 100+,M-age-80,Jun,4944316.9,-75,130,728.76,86.1,75,0.10468,-0.01263372,-0.010106976,0.004636779,-2.179740682,2.591844464,1.368957638,-1.592263063,0.852977786,-1.866711055,-1.892259516,1.25,-0.010238455,0.00463227,-2.210245759,1.370246782,-1.613027513,0.852434616,-1%,0.025548461
FNCL,Jul-75,5-CLTV 100+,L-age-70,Jun,11297294.97,-75,125.3,721.15,84.7,64.1,0.069641,-0.01119867,-0.008958936,0.004636779,-1.932146314,2.325255136,1.368957638,-1.411399638,0.852977786,-1.654673381,-1.677971483,1.25,-0.009079006,0.00463227,-1.959947524,1.370246782,-1.430360976,0.852434616,-1%,0.023298102
FNCL,Jul-75,5-CLTV 100+,N-age-90,Jun,2166087.23,-75,112.8,726.44,84.2,85.7,0.316441,-0.010482014,-0.008385611,0.004636779,-1.808499182,2.853542244,1.368957638,-1.321077535,0.852977786,-1.548783047,-1.570576256,1.25,-0.008497922,0.00463227,-1.834504982,1.370246782,-1.338813567,0.852434616,-1%,0.021793209
FNCL,Jul-75,4-CLTV 90-100,A-age-5,Oct,102071496.4,-75,93.9,741.96,95.6,3.8,2.845901,0.002168701,0.002168701,0.004636779,0.467717085,0.312056215,0.312056215,1.498823171,0.852977786,1.757165538,1.738375424,1,0.002168588,0.00463227,0.468148107,0.315921091,1.481851386,0.852434616,1%,0.018790114
FNCL,Jul-75,4-CLTV 90-100,O-age-100,Jun,842168.33,-75,97.4,717,85,94,0.353057,-0.007977,-0.0063816,0.004636779,-1.376300142,3.056541457,1.368957638,-1.005363573,0.852977786,-1.17865153,-1.195479513,1.25,-0.006468385,0.00463227,-1.39637481,1.370246782,-1.019068119,0.852434616,-1%,0.016827982
FNCL,Jul-75,0-CLTV <= 60,A-age-5,Dec,550072887.2,-75,57.3,724.4,58.7,3.8,1.98706,0.001437663,0.00151333,0.004636779,0.326375234,0.312056215,0.312056215,1.045886026,0.852977786,1.226158573,1.213093275,0.95,0.001513309,0.00463227,0.326688535,0.315921091,1.034082699,0.852434616,1%,0.013065298
FNCL,Jul-75,4-CLTV 90-100,K-age-60,Jun,154153.63,-75,93.2,696,66,58,0.011598,-0.006041612,-0.00483329,0.004636779,-1.042380796,2.176062943,1.368957638,-0.761441236,0.852977786,-0.892685892,-0.904549675,1.25,-0.00489425,0.00463227,-1.056555439,1.370246782,-0.771069454,0.852434616,-1%,0.011863783
FNCL,Jul-75,5-CLTV 100+,K-age-60,Jun,666781.29,-75,103.4,736.32,73,58.2,0.003293,-0.00510385,-0.00408308,0.004636779,-0.88058534,2.18095449,1.368957638,-0.64325244,0.852977786,-0.754125664,-0.763977332,1.25,-0.004133655,0.00463227,-0.892360506,1.370246782,-0.651240724,0.852434616,-1%,0.009851668
FNCL,Jul-75,4-CLTV 90-100,L-age-70,Jun,401032.91,-75,92.5,715,63,61,0.004039,-0.004620041,-0.003696033,0.004636779,-0.79711209,2.249436153,1.368957638,-0.582276666,0.852977786,-0.682639895,-0.69169992,1.25,-0.003742583,0.00463227,-0.807937179,1.370246782,-0.589628955,0.852434616,-1%,0.009060025
FNCL,Jul-75,2-CLTV 70-80,P-age-110,Jun,130827.75,-75,73.1,788,80,105,9.10E-05,-0.002446894,-0.001957515,0.004636779,-0.422171355,3.325576559,1.368957638,-0.308388911,0.852977786,-0.361543894,-0.365388672,1.25,-0.00197701,0.00463227,-0.426790699,1.370246782,-0.311469952,0.852434616,-1%,0.003844777
FNCL,Jul-75,1-CLTV <= 70,N-age-90,Feb,24808277.29,-75,63.1,722.14,75.6,80.9,0.10997,-0.001439811,-0.001999737,0.004636779,-0.431277142,2.736145109,1.368957638,-0.315040532,0.852977786,-0.369342012,-0.372092021,0.72,-0.00201328,0.00463227,-0.434620518,1.370246782,-0.317184119,0.852434616,-1%,0.002750009
FNCL,Jul-75,3-CLTV 80-90,G-age-35,Oct,107792203.9,-75,85.3,697.98,92.7,32.6,12.520846,0.008994138,0.008994138,0.004636779,1.939738222,1.554836436,1.368957638,1.416945396,0.852977786,1.661175026,1.658455553,1,0.008973411,0.00463227,1.937152024,1.370246782,1.413724921,0.852434616,0%,0.002719473
