"aggActuralBaseLoss","aggEstimBassLoss","aggActualExpenses","aggEstimExpenses","aggEstimInterest","aggActualMIRecoveries","aggEstimMIRecoveries","aggActuralTotalLoss","aggEstimTotalLoss","aggActuralTotalSeverity","aggEstimTotalSeverity"
0.217745219031192,0.3231659305191,0.125869353597937,0.154149223197486,0.102962512501707,17262.1309408742,0.163769755562975,25618.4103146817,44435.6003775558,0.268494969088495,0.416507910655319
0.168720843612028,0.306672114661185,0.121333347289826,0.145003578602439,0.099806157054501,16545.981543086,0.156542116869202,26395.0509353648,48542.6509932854,0.233629765679515,0.394939733448923
0.225349986868493,0.322083083011152,0.120358859234146,0.149460016065571,0.0981006410835127,16055.1048440339,0.163811888708965,27881.6413727934,44802.0172275051,0.275622400450579,0.40583185145127
0.192592654521904,0.320979876234939,0.125144099680988,0.147298955646044,0.0972199456368271,18430.1537295026,0.168579045072918,24817.868714773,45251.8133619758,0.244768606074543,0.396919732444893
0.188602906276318,0.324246216095512,0.130150465669263,0.14603552595673,0.100728697068693,14340.7834947977,0.15121414253903,29745.529130077,50621.650454024,0.268990205071702,0.419796296581905
0.201700266774197,0.326026226107294,0.124731878974731,0.142089670364248,0.0937806406730929,15608.9839690295,0.156151270186066,27097.54261588,47654.3298756873,0.25629512020967,0.405745266958569
0.229229412516334,0.33457961375167,0.12643782042924,0.146772360954812,0.0987140956017297,16301.3954645725,0.157748486612673,28385.0687690165,46906.7027955153,0.289851279173903,0.42231758369554
0.237201402901691,0.342554797250929,0.125894750166294,0.149404366235611,0.0992424887611278,18876.6931975209,0.164639736289043,29451.1002524539,48475.1087738185,0.279806650169376,0.426561915958625
0.247552043204605,0.347843180139682,0.124934691943996,0.14671230645398,0.0977853939457212,16896.2593297268,0.159192802080824,31456.6391820652,49116.6602530376,0.301308784171073,0.433148078458559
0.191407402250048,0.338497296506665,0.127245179282841,0.142742347357352,0.0966904108914143,17902.5536504828,0.153894873303301,26266.7166888254,50431.4674456515,0.248701385310873,0.42403518145213
0.203628510569771,0.344389018504559,0.121162543610685,0.143250210781124,0.0974819757630138,15668.0207359179,0.140707611633491,30903.3760581311,55007.6139452143,0.274789033849817,0.444413593415205
0.210315661962487,0.350233901592263,0.123094560846584,0.140833485463478,0.0927357618021911,14528.9895091345,0.146712816232519,30695.2968022259,52479.8562087333,0.280930766046269,0.437090332625412
0.2274672753195,0.354703699092644,0.122781586096436,0.143757203097037,0.0956089521083112,14507.0536268573,0.141870678135313,31391.442972353,52551.872420848,0.296264238129059,0.452199176162679
0.228788407387514,0.356487823044921,0.114161990693274,0.138965715465022,0.094985797576493,16657.9702079098,0.148944220529133,31025.104272298,53652.0325216456,0.281453773515937,0.441495115557303
0.181736468778308,0.354654309799381,0.119135742345021,0.134803898267425,0.0911206397434293,14983.9020049708,0.137600668546553,28867.5896846904,56946.6758270635,0.249054853663669,0.442978179263681
0.211641234347321,0.360326405754782,0.114906695628402,0.136986033601473,0.091866333605434,16651.2852446698,0.155942234278889,28972.3116182365,53486.5055000696,0.267376183036546,0.4332365386828
0.200364134851707,0.362789369000829,0.113643661329494,0.129616618984048,0.0867932259725976,17309.7373836065,0.151209295561688,26858.0852369305,53994.0123023441,0.247442719098659,0.427989918395787
0.232287073096004,0.370994515962122,0.107756118743039,0.12678051190492,0.0878103909783107,15467.9580033697,0.136101290714582,33240.5164586393,60610.9979614287,0.281654673698682,0.449484128130771
