'loanID','beginLoanAge','JudicialFlag','origbalance','loanpurpose','occupancyStatus','propertyType','beginCoupon','currentValue','UPB','expenses','netSaleProceeds','timeDQ','ActuralLoss'
'F100Q2193072',62,'0',127000.00,'PURCH','OWNER','SFR',9.750,161249.89,123293.34,-10223.00,'140600',10,2376.06
'F100Q2195723',167,'1',70000.00,'RE-FI-CO','OWNER','SFR',10.375,104533.32,60066.14,-15196.00,'1900',26,80029.14
'F100Q2195798',59,'1',129000.00,'PURCH','OWNER','SFR',8.375,175575.78,125008.56,-27452.00,'124700',21,2783.21
'F100Q2196103',68,'0',125000.00,'RE-FI-NCO','OWNER','SFR',8.250,173968.01,119342.49,-7259.00,'78500',11,22910.27
'F100Q2199721',25,'0',76000.00,'PURCH','OWNER','SFR',8.375,82513.20,75307.71,-9099.00,'64300',12,1234.46
'F100Q2200307',37,'0',51000.00,'PURCH','OWNER','SFR',8.750,57033.30,49636.24,-4906.00,'18900',11,22164.73
'F100Q2200651',44,'1',165000.00,'PURCH','OWNER','SFR',8.375,237435.00,161227.31,-8865.00,'109700',13,21860.67
'F100Q2200702',26,'0',120000.00,'PURCH','OWNER','SFR',8.625,129912.00,118549.69,-11667.00,'0',16,10433.74
'F100Q2201667',57,'1',60000.00,'RE-FI-NCO','OWNER','SFR',8.750,86758.53,60126.76,-1835.00,'0',15,1365.23
'F100Q2202732',119,'1',51000.00,'PURCH','OWNER','SFR',7.000,56939.24,45233.36,-7300.00,'10800',15,44441.92
'F100Q2203614',109,'0',227000.00,'PURCH','OWNER','SFR',5.500,196610.38,223151.07,-5634.00,'139900',11,99133.22
'F100Q3000441',14,'0',122000.00,'PURCH','OWNER','SFR',7.750,136421.68,122281.58,-2005.00,'0',13,1156.96
'F100Q3000442',18,'0',63000.00,'PURCH','OWNER','SFR',8.750,79930.34,62625.33,-3783.00,'49300',10,7470.29
'F100Q3000443',15,'1',100000.00,'RE-FI-CO','OWNER','SFR',8.750,129638.55,99942.47,-1886.00,'29800',15,108.36
'F100Q3003041',26,'0',80000.00,'PURCH','OWNER','SFR',8.375,142924.59,79629.62,-7463.00,'93500',20,-1922.20
'F100Q3006050',17,'1',92000.00,'PURCH','OWNER','SFR',8.625,116158.11,91745.79,-1474.00,'0',18,1811.35
'F100Q3008721',72,'0',111000.00,'RE-FI-NCO','OWNER','SFR',8.125,194612.20,100817.89,-5364.00,'83700',12,385.30
'F100Q3009135',112,'0',71000.00,'RE-FI-NCO','OWNER','SFR',8.375,69423.05,45331.31,-13897.00,'100',28,66119.37
'F100Q3009153',44,'0',135000.00,'RE-FI-NCO','OWNER','SFR',8.375,178560.00,141148.16,-33339.00,'128600',13,10659.14
'F100Q3014546',32,'0',137000.00,'PURCH','OWNER','SFR',8.375,172037.02,134770.17,-6431.00,'108800',9,11173.73
'F100Q3015404',42,'0',44000.00,'RE-FI-CO','INV','SFR',9.000,64697.59,42869.98,-11911.00,'5800',,
'F100Q3015413',33,'0',46000.00,'RE-FI-NCO','INV','SFR',9.250,62548.50,45710.49,-3090.00,'0',8,51523.12
'F100Q3018680',35,'0',244000.00,'RE-FI-NCO','OWNER','SFR',7.500,373455.55,240648.58,-5786.00,'258100',11,3660.68
'F100Q3018743',30,'0',125000.00,'PURCH','OWNER','CONDO',8.000,150078.94,123880.79,-16412.00,'130500',14,-2990.32
'F100Q3021337',124,'0',29000.00,'PURCH','OWNER','MH',9.250,45388.22,25845.36,-12649.00,'16200',24,17384.52
'F100Q3021721',16,'0',83000.00,'PURCH','OWNER','SFR',9.250,118535.06,81912.44,-3578.00,'64600',9,23484.53
'F100Q3021813',82,'1',24000.00,'PURCH','OWNER','SFR',8.500,33077.04,22515.59,-8311.00,'10200',30,15859.43
'F100Q3022138',46,'1',119000.00,'RE-FI-NCO','OWNER','SFR',8.750,140106.83,118043.91,-18806.00,'73900',33,38868.67
'F100Q3022497',42,'0',85000.00,'RE-FI-NCO','OWNER','SFR',7.500,118272.77,83954.14,-9371.00,'60700',24,18903.49
'F100Q3024089',64,'0',32000.00,'PURCH','OWNER','SFR',10.125,42657.68,31209.20,-3649.00,'32200',10,247.46
'F100Q3024329',115,'0',128000.00,'RE-FI-NCO','OWNER','SFR',8.250,151686.87,115776.42,-10774.00,'41900',16,58037.90
'F100Q3026499',66,'0',89000.00,'RE-FI-NCO','OWNER','SFR',7.625,117618.43,85719.30,-7476.00,'41000',23,38143.08
'F100Q3027611',30,'0',47000.00,'PURCH','OWNER','SFR',8.500,58875.33,46232.37,-10386.00,'52000',15,-6442.92
'F100Q3028161',149,'0',88000.00,'PURCH','OWNER','SFR',8.250,140586.93,75013.67,-10564.00,'83700',9,3322.49
'F100Q3028173',74,'0',150000.00,'PURCH','OWNER','PUD',8.125,211215.78,141969.87,-23930.00,'135700',34,4752.89
'F100Q3031903',128,'0',66000.00,'RE-FI-CO','OWNER','SFR',7.875,98001.75,61320.54,-8073.00,'15800',15,58543.15
'F100Q3033122',142,'1',70000.00,'RE-FI-NCO','OWNER','SFR',8.125,114100.00,58331.86,-4798.00,'0',20,3010.92
'F100Q3035303',49,'1',34000.00,'RE-FI-CO','OWNER','SFR',9.375,51816.00,33279.11,-7914.00,'19000',25,26759.61
'F100Q3035985',71,'1',68000.00,'RE-FI-NCO','OWNER','SFR',8.250,96507.10,66342.21,-10386.00,'44400',31,26297.93
'F100Q3037200',105,'1',88000.00,'RE-FI-NCO','OWNER','SFR',7.875,137709.00,71574.80,-13343.00,'28300',19,64024.97
'F100Q3047141',13,'0',147000.00,'PURCH','OWNER','SFR',8.875,165939.79,146667.73,-6837.00,'0',13,3113.00
'F100Q3051085',40,'1',95000.00,'RE-FI-NCO','OWNER','SFR',8.500,121578.88,93756.56,-6513.00,'43400',15,39258.21
'F100Q3051198',21,'1',72000.00,'RE-FI-CO','OWNER','SFR',9.500,86560.00,71892.90,-8147.00,'15000',19,54546.21
'F100Q3052867',43,'0',50000.00,'RE-FI-NCO','OWNER','MH',8.625,73062.50,53953.35,-5174.00,'0',20,3298.34
'F100Q3052939',128,'0',56000.00,'RE-FI-CO','INV','SFR',9.000,63229.74,51073.44,-16611.00,'3200',23,69153.88
'F100Q3053416',157,'1',72000.00,'RE-FI-NCO','OWNER','SFR',2.000,125984.84,78034.41,-24341.00,'38700',19,59063.61
'F100Q3053912',73,'1',164000.00,'RE-FI-NCO','OWNER','SFR',8.750,217263.55,157402.70,-17534.00,'127500',20,25799.42
'F100Q3054601',40,'0',182000.00,'PURCH','OWNER','SFR',8.125,240154.35,179087.31,-21156.00,'214200',19,-478.74
'F100Q3055084',48,'1',42000.00,'PURCH','OWNER','SFR',9.000,92737.65,40721.92,-5830.00,'71100',21,-18463.54
'F100Q3058510',31,'0',181000.00,'PURCH','OWNER','SFR',7.875,217161.89,177921.50,-767.00,'0',13,4288.56
'F100Q3063723',13,'0',172000.00,'PURCH','OWNER','SFR',9.875,192531.37,171793.11,-13607.00,'170300',12,1602.20
'F100Q3063771',51,'0',138000.00,'RE-FI-NCO','OWNER','SFR',8.125,188462.00,132979.73,-4407.00,'113300',7,973.49
'F100Q3064145',25,'0',62000.00,'RE-FI-NCO','OWNER','SFR',8.250,73734.31,61631.05,-5683.00,'0',23,3311.14
'F100Q3064276',47,'1',117000.00,'PURCH','OWNER','SFR',8.125,157911.00,114366.81,-16786.00,'89600',23,20116.05
'F100Q3069875',118,'1',37000.00,'PURCH','OWNER','SFR',8.375,52170.00,29438.98,-9491.00,'9500',19,32796.18
'F100Q3070161',86,'1',81000.00,'RE-FI-NCO','OWNER','MH',8.000,147476.25,75263.13,-3439.00,'12200',7,69904.64
'F100Q3073779',67,'1',64000.00,'PURCH','OWNER','SFR',9.125,82762.10,66863.98,-7463.00,'58500',12,-335.84
'F100Q3077938',29,'0',58000.00,'PURCH','OWNER','SFR',8.250,73293.68,57645.95,-9156.00,'57000',21,-3924.62
'F100Q3078271',59,'1',68000.00,'PURCH','OWNER','PUD',8.250,88649.33,66680.62,-25349.00,'65700',25,16646.06
'F100Q3078719',46,'1',78000.00,'RE-FI-NCO','OWNER','PUD',8.500,129558.00,76051.56,-13997.00,'90500',19,9162.79
'F100Q3083007',17,'0',152000.00,'PURCH','OWNER','SFR',8.250,175056.00,151755.28,-1784.00,'0',11,1333.00
'F100Q3083645',13,'0',232000.00,'RE-FI-NCO','OWNER','SFR',8.250,306298.00,231402.11,-2975.00,'0',10,2104.92
'F100Q3084125',64,'0',109000.00,'PURCH','OWNER','SFR',7.875,136261.47,104263.37,-6414.00,'93100',12,-8795.54
'F100Q3086480',26,'0',74000.00,'PURCH','OWNER','SFR',8.375,84726.10,73345.61,-4653.00,'46000',21,16045.44
'F100Q3088885',67,'1',117000.00,'PURCH','OWNER','SFR',8.125,180604.13,112406.72,-17454.00,'113500',20,28897.10
'F100Q3089778',22,'0',89000.00,'RE-FI-CO','OWNER','MH',8.250,133725.46,87579.70,-95.00,'97200',10,-3686.65
'F100Q3095258',36,'1',94000.00,'RE-FI-CO','OWNER','SFR',8.125,117531.33,92331.73,-9122.00,'74500',19,10281.34
'F100Q3096974',40,'0',74000.00,'RE-FI-CO','OWNER','SFR',9.000,95131.11,73422.04,-6416.00,'61400',23,10009.53
'F100Q3096983',43,'0',38000.00,'RE-FI-NCO','INV','SFR',9.375,52611.00,37913.52,-7348.00,'6300',21,770.84
'F100Q3098984',140,'0',74000.00,'PURCH','OWNER','SFR',7.875,90474.25,63270.89,-7670.00,'21300',8,52857.16
'F100Q3099308',50,'0',83000.00,'RE-FI-NCO','OWNER','SFR',8.000,123421.00,80600.75,-4121.00,'91800',13,-582.15
'F100Q3099360',31,'0',115000.00,'PURCH','OWNER','SFR',8.000,152446.88,113220.77,-10819.00,'117000',15,16327.03
'F100Q3099835',35,'1',95000.00,'RE-FI-CO','OWNER','SFR',8.000,132821.88,93691.91,-74167.00,'42300',14,133810.22
'F100Q3100740',92,'0',71000.00,'RE-FI-CO','OWNER','SFR',9.000,143369.88,66708.87,-8323.00,'61400',19,13569.83
'F100Q3100979',50,'1',34000.00,'PURCH','INV','SFR',9.500,43927.99,33557.40,-2800.00,'14900',18,16576.49
'F100Q3101413',39,'0',160000.00,'PURCH','OWNER','SFR',8.750,206185.56,157181.24,-13447.00,'154800',13,-811.99
'F100Q3102311',14,'1',116000.00,'PURCH','OWNER','SFR',8.750,141385.68,115422.86,-3030.00,'0',8,1.49
'F100Q3105734',53,'0',107000.00,'PURCH','OWNER','SFR',7.750,164791.25,102129.24,-8070.00,'105700',10,-1140.68
'F100Q3107049',25,'0',185000.00,'PURCH','OWNER','SFR',8.250,221941.58,184528.94,-9976.00,'184700',20,-2504.19
'F100Q3107449',100,'0',189000.00,'PURCH','OWNER','SFR',7.250,268439.67,184643.89,-12587.00,'205900',13,-3082.95
'F100Q3114135',65,'1',107000.00,'RE-FI-NCO','OWNER','SFR',8.000,151048.32,107305.59,-29889.00,'91000',25,31939.97
'F100Q3119015',51,'1',103000.00,'PURCH','OWNER','SFR',8.250,132620.63,96675.59,-4854.00,'94500',14,587.65
'F100Q3121409',47,'0',120000.00,'RE-FI-NCO','OWNER','SFR',8.875,186885.00,112219.68,-8402.00,'140800',27,997.31
'F100Q3122239',32,'1',48000.00,'RE-FI-NCO','OWNER','SFR',8.750,67542.00,47287.50,-22396.00,'49200',22,27741.47
'F100Q3123118',59,'0',106000.00,'PURCH','OWNER','SFR',8.750,144028.87,102982.66,-11177.00,'89700',22,19160.79
'F100Q3129564',37,'0',150000.00,'PURCH','OWNER','PUD',8.250,194716.66,147389.11,-15287.00,'142000',15,-6124.98
'F100Q3135309',96,'1',79000.00,'PURCH','OWNER','SFR',8.125,99182.42,73320.42,-12354.00,'62100',17,5920.23
'F100Q3137137',29,'1',76000.00,'RE-FI-NCO','OWNER','SFR',8.750,107470.90,75405.93,-12608.00,'74500',16,-5257.06
'F100Q3137767',12,'1',127000.00,'PURCH','INV','SFR',9.625,151750.89,126900.00,-7325.00,'0',13,583.28
'F100Q3138505',59,'1',72000.00,'PURCH','OWNER','SFR',8.625,96434.52,69918.93,-12821.00,'75700',17,460.52
'F100Q3140649',73,'1',50000.00,'RE-FI-CO','INV','SFR',8.750,81937.50,47270.69,-17823.00,'22500',14,44049.37
'F100Q3140683',31,'1',42000.00,'PURCH','INV','SFR',8.875,66087.00,41749.99,-640.00,'0',7,-24184.46
'F100Q3142560',61,'0',38000.00,'RE-FI-NCO','INV','SFR',9.875,63538.95,36803.71,-6624.00,'11100',12,34114.07
'F100Q3144635',27,'1',48000.00,'PURCH','INV','SFR',9.000,73224.00,47672.05,-4110.00,'20100',,
'F100Q3148326',61,'1',50000.00,'PURCH','INV','SFR',9.375,67044.44,47985.61,-13616.00,'15000',21,38158.31
'F100Q3152691',39,'0',136000.00,'PURCH','OWNER','SFR',8.375,186454.49,132980.80,-3934.00,'140000',9,-679.68
'F100Q3156976',77,'1',54000.00,'RE-FI-NCO','OWNER','SFR',8.250,72774.00,51345.90,-10284.00,'32000',20,19560.02
'F100Q3157674',144,'1',107000.00,'PURCH','OWNER','PUD',8.375,153366.66,121788.48,-27034.00,'83800',41,57714.47
'F100Q3160089',24,'0',156000.00,'RE-FI-NCO','INV','SFR',10.125,208299.00,154397.76,-15889.00,'148700',17,4616.35
'F100Q3162121',60,'0',83000.00,'PURCH','OWNER','SFR',8.625,118309.17,79854.47,-6375.00,'59900',15,23489.23
'F100Q3165583',20,'1',121000.00,'PURCH','OWNER','SFR',10.125,138635.10,120570.50,-6333.00,'115500',13,199.03
'F100Q3166324',86,'1',88000.00,'RE-FI-CO','INV','SFR',9.375,161352.88,92303.31,-15623.00,'97700',44,5772.46
'F100Q3166508',27,'0',72000.00,'RE-FI-CO','OWNER','SFR',9.500,98241.88,71342.02,-4590.00,'74000',10,-655.70
'F100Q3166778',68,'0',228000.00,'PURCH','OWNER','SFR',8.125,382944.00,219058.32,-49283.00,'316000',21,-30053.71
'F100Q3167437',99,'0',232000.00,'PURCH','OWNER','SFR',7.750,372592.00,233686.58,-45151.00,'207000',20,97607.40
'F100Q3167550',67,'1',93000.00,'RE-FI-NCO','OWNER','SFR',8.875,170386.93,89824.11,-8036.00,'76700',15,16901.27
'F100Q3168325',44,'0',55000.00,'RE-FI-NCO','OWNER','SFR',8.375,74508.82,53498.16,-1911.00,'57100',6,34.52
'F100Q3170257',26,'1',107000.00,'RE-FI-NCO','OWNER','SFR',9.500,130539.99,106610.54,-675.00,'0',18,4346.75
'F100Q3170283',38,'0',139000.00,'PURCH','OWNER','SFR',9.375,166609.78,137365.56,-6533.00,'101300',21,18502.12
'F100Q3170302',74,'0',45000.00,'RE-FI-CO','OWNER','SFR',9.375,62150.00,42944.55,-3806.00,'19800',13,19518.80
'F100Q3170323',32,'0',91000.00,'RE-FI-NCO','OWNER','SFR',9.875,128344.13,90381.34,-10205.00,'31900',21,7566.95
'F100Q3171251',54,'1',86000.00,'RE-FI-NCO','OWNER','SFR',8.375,111718.52,83401.06,-16638.00,'59000',20,20469.95
'F100Q3171677',165,'0',40000.00,'RE-FI-CO','OWNER','SFR',9.375,70181.33,34130.27,-12007.00,'17900',18,32423.85
'F100Q3171701',55,'1',116000.00,'RE-FI-CO','OWNER','SFR',9.500,256621.00,113248.07,-25901.00,'134800',15,17125.38
'F100Q3173286',62,'0',80000.00,'PURCH','OWNER','SFR',9.000,108530.52,77102.88,-4457.00,'55100',13,6079.59
'F100Q3173298',54,'1',77000.00,'RE-FI-NCO','OWNER','SFR',9.000,94094.00,75108.42,-12182.00,'46700',17,21151.73
'F100Q3177534',64,'0',157000.00,'PURCH','OWNER','SFR',8.500,201439.25,151013.00,-6422.00,'151700',10,-934.86
'F100Q3180018',42,'0',71000.00,'RE-FI-NCO','OWNER','SFR',9.625,89426.59,69248.56,-3471.00,'36200',11,33427.61
'F100Q3180084',12,'1',136000.00,'PURCH','OWNER','SFR',9.250,150859.78,135196.21,-307.00,'121900',4,17641.09
'F100Q3180141',142,'1',27000.00,'RE-FI-NCO','INV','SFR',9.625,48487.08,23442.49,-5905.00,'0',15,31331.66
'F100Q3180192',31,'1',77000.00,'PURCH','OWNER','SFR',9.250,125996.91,76323.02,-1412.00,'0',16,2796.78
'F100Q3180558',167,'1',85000.00,'PURCH','2ND','CONDO',8.250,136171.90,75685.90,-15787.00,'55400',60,66152.25
'F100Q3180592',17,'1',157000.00,'PURCH','OWNER','SFR',8.250,186428.77,154433.31,-5723.00,'149700',9,-10373.69
'F100Q3180765',95,'1',100000.00,'RE-FI-NCO','OWNER','SFR',9.250,144737.50,94446.03,-12400.00,'36600',17,81202.89
'F100Q3181861',55,'1',140000.00,'RE-FI-CO','OWNER','SFR',8.250,202877.50,137467.82,-16630.00,'86800',30,92654.38
'F100Q3183410',52,'0',154000.00,'PURCH','OWNER','SFR',8.625,186006.59,167396.09,-41880.00,'148300',16,41664.65
'F100Q3184152',27,'0',116000.00,'PURCH','OWNER','SFR',8.125,148853.33,114861.59,-10925.00,'126000',9,2641.60
'F100Q3184892',113,'0',32000.00,'RE-FI-CO','INV','SFR',9.875,30216.00,29604.42,-2580.00,'0',7,30834.58
'F100Q3187128',40,'0',38000.00,'RE-FI-CO','OWNER','SFR',8.625,54126.25,37804.86,-3155.00,'34800',19,11115.94
'F100Q3187182',56,'1',45000.00,'RE-FI-CO','OWNER','SFR',8.750,72680.91,43641.82,-6572.00,'23700',23,33623.80
'F100Q3188097',23,'0',160000.00,'RE-FI-NCO','OWNER','SFR',8.500,260218.17,159102.44,-14455.00,'173900',15,3158.88
'F100Q3188333',102,'1',22000.00,'RE-FI-CO','INV','SFR',8.875,36015.95,20589.75,-5041.00,'9100',19,19199.54
'F100Q3191050',114,'1',48000.00,'RE-FI-CO','OWNER','SFR',10.250,68914.28,43110.84,-5602.00,'9900',13,42771.18
'F100Q3191123',61,'1',65000.00,'RE-FI-CO','OWNER','SFR',9.500,94320.48,59211.07,-16047.00,'45500',11,33813.68
'F100Q3193282',59,'0',72000.00,'PURCH','OWNER','SFR',8.125,108144.00,69705.55,-8979.00,'68000',19,18434.96
'F100Q3195367',39,'0',173000.00,'PURCH','OWNER','SFR',8.000,257507.21,168880.97,-14502.00,'204400',16,-5657.00
'F100Q3197004',53,'1',56000.00,'RE-FI-CO','OWNER','SFR',8.500,88526.02,55239.83,-6150.00,'0',23,2164.63
'F100Q3197408',49,'1',128000.00,'PURCH','OWNER','SFR',9.375,154354.52,126532.21,-17257.00,'78700',33,44761.89
'F100Q3198139',42,'0',46000.00,'PURCH','OWNER','SFR',9.250,56715.58,45057.90,-13978.00,'39400',22,6949.45
'F100Q3199744',91,'0',196000.00,'RE-FI-NCO','OWNER','SFR',9.000,384758.89,235200.96,-23331.00,'183200',40,141334.24
'F100Q3203577',57,'0',60000.00,'PURCH','OWNER','SFR',8.750,78227.36,58734.84,-16112.00,'38800',29,22856.96
'F100Q3211425',92,'0',49000.00,'RE-FI-NCO','OWNER','SFR',8.000,81855.79,54549.66,-13695.00,'20000',16,48488.46
'F100Q3214428',34,'1',91000.00,'PURCH','OWNER','PUD',8.250,124095.26,89725.45,-13447.00,'0',13,3673.66
'F100Q3215210',68,'1',139000.00,'RE-FI-NCO','OWNER','SFR',10.500,182939.44,135937.41,-11881.00,'87600',29,50025.24
'F100Q3216093',25,'1',178000.00,'RE-FI-NCO','INV','PUD',8.375,290282.40,176491.40,-879.00,'0',15,2611.31
'F100Q3216347',34,'1',42000.00,'PURCH','OWNER','CONDO',8.500,54887.36,41130.01,-11661.00,'68800',12,-13249.76
'F100Q3218256',54,'1',149000.00,'RE-FI-NCO','OWNER','SFR',9.250,222136.80,143547.21,-2679.00,'121900',6,-1883.17
'F100Q3222630',45,'1',57000.00,'RE-FI-CO','OWNER','SFR',8.750,121702.91,55822.83,-6713.00,'43600',14,23065.59
'F100Q3223894',146,'0',63000.00,'PURCH','OWNER','SFR',8.375,79430.40,51838.42,-7098.00,'30500',9,13664.32
'F100Q3224320',38,'0',55000.00,'PURCH','OWNER','SFR',8.625,63684.50,53765.43,-6680.00,'42700',8,1355.33
'F100Q3224634',37,'0',98000.00,'PURCH','OWNER','PUD',8.500,113160.60,96065.57,-7443.00,'14200',9,59383.63
'F100Q3226453',94,'0',253000.00,'RE-FI-NCO','OWNER','LEASEHOLD',7.125,510308.91,235528.51,-1827.00,'0',7,-6.82
'F100Q3227234',155,'1',76000.00,'PURCH','OWNER','SFR',6.875,120544.00,61656.65,-15448.00,'44000',20,24587.57
'F100Q4001982',84,'0',85000.00,'RE-FI-NCO','OWNER','SFR',7.750,149524.67,78604.02,-3067.00,'49700',9,35826.50
'F100Q4007783',37,'1',36000.00,'PURCH','OWNER','SFR',7.750,43355.36,35430.44,-3804.00,'29200',17,1272.92
'F100Q4014494',48,'0',58000.00,'RE-FI-CO','OWNER','SFR',7.750,96645.47,56190.99,-5884.00,'50800',10,14299.93
'F100Q4014990',48,'0',82000.00,'PURCH','OWNER','PUD',7.875,134053.14,81289.79,-26889.00,'108000',32,13101.71
'F100Q4015594',118,'0',63000.00,'RE-FI-CO','OWNER','MH',8.375,95106.38,35606.24,-5204.00,'33200',13,139.33
'F100Q4017683',116,'0',165000.00,'RE-FI-NCO','OWNER','SFR',7.250,231277.89,155556.58,-22873.00,'88700',19,54435.43
'F100Q4028127',44,'1',28000.00,'PURCH','INV','SFR',8.625,35230.22,27211.66,-4352.00,'10800',13,15650.55
'F100Q4028146',46,'1',28000.00,'PURCH','INV','SFR',8.625,35647.11,27211.66,-1385.00,'0',15,833.38
'F100Q4033642',60,'0',63000.00,'PURCH','OWNER','SFR',7.875,78529.17,59960.35,-8714.00,'39900',12,8685.33
'F100Q4036032',137,'1',44000.00,'RE-FI-CO','INV','SFR',7.750,62089.50,38194.42,-9512.00,'11800',15,39487.15
'F100Q4036173',23,'1',81000.00,'RE-FI-NCO','OWNER','SFR',7.625,95553.00,80396.73,-7915.00,'69800',14,1939.20
'F100Q4038180',113,'1',74000.00,'RE-FI-CO','OWNER','SFR',7.750,100251.50,67052.06,-13936.00,'50000',16,34734.26
'F100Q4038523',134,'0',98000.00,'RE-FI-NCO','OWNER','SFR',8.625,175383.25,86874.91,-11004.00,'29800',20,74907.20
'F100Q4038928',22,'1',70000.00,'RE-FI-CO','INV','SFR',8.625,94360.00,69744.06,-150.00,'15600',8,-349.90
'F100Q4040387',40,'0',73000.00,'RE-FI-CO','OWNER','SFR',8.250,98069.06,71364.57,-2835.00,'51500',10,16914.21
'F100Q4041284',39,'1',95000.00,'RE-FI-CO','OWNER','SFR',7.750,134698.13,93461.89,-5745.00,'77300',16,31253.08
'F100Q4041309',14,'1',204000.00,'PURCH','OWNER','SFR',7.875,228673.26,202802.17,-3993.00,'189100',5,7899.36
'F100Q4046063',31,'1',159000.00,'PURCH','OWNER','SFR',8.750,186984.00,158175.63,-14991.00,'117300',22,22026.67
'F100Q4047638',136,'0',253000.00,'RE-FI-NCO','OWNER','PUD',7.125,318845.71,222229.86,-48917.00,'245100',29,51156.43
'F100Q4047772',30,'1',56000.00,'PURCH','OWNER','SFR',9.375,74519.53,55682.64,-8465.00,'19400',17,51936.78
'F100Q4053558',17,'0',77000.00,'PURCH','INV','SFR',8.000,91416.11,76186.85,-3509.00,'0',12,672.33
'F100Q4055595',8,'0',209000.00,'RE-FI-NCO','OWNER','SFR',7.625,229321.91,207920.71,-1375.00,'181100',2,5611.40
'F100Q4059500',69,'1',80000.00,'RE-FI-NCO','OWNER','SFR',6.750,116440.00,75574.59,-8260.00,'55300',11,31866.58
'F100Q4062454',9,'0',114000.00,'RE-FI-NCO','OWNER','SFR',7.875,125220.00,113595.40,-3843.00,'98000',5,4221.42
'F100Q4069582',58,'0',165000.00,'PURCH','OWNER','PUD',7.750,216341.05,174550.50,-16413.00,'163900',26,-4622.04
'F100Q4071642',76,'0',98000.00,'RE-FI-NCO','OWNER','PUD',7.500,136096.20,91516.61,-6887.00,'83100',14,-1070.60
'F100Q4071864',34,'1',59000.00,'RE-FI-NCO','OWNER','MH',8.000,75146.33,58137.08,-7319.00,'17800',26,1575.26
'F100Q4072066',42,'0',96000.00,'RE-FI-NCO','OWNER','SFR',7.750,116705.44,92236.61,-6508.00,'35500',11,43166.88
'F100Q4074047',32,'1',52000.00,'PURCH','OWNER','SFR',8.750,71292.00,51460.70,-7734.00,'25300',16,18907.91
'F100Q4077013',43,'0',38000.00,'PURCH','OWNER','SFR',8.250,65896.75,37876.78,-12163.00,'15000',25,41221.58
'F100Q4078260',127,'1',36000.00,'PURCH','INV','SFR',8.875,71776.00,32605.15,-14379.00,'20500',19,18744.79
'F100Q4078278',35,'1',45000.00,'PURCH','INV','SFR',8.750,62611.88,44217.42,-9321.00,'9300',15,48790.52
'F100Q4083881',40,'0',87000.00,'PURCH','OWNER','SFR',7.875,103255.25,85737.91,-7979.00,'54900',16,19385.59
'F100Q4085434',18,'1',188000.00,'RE-FI-NCO','OWNER','SFR',7.750,229460.00,187052.97,-8894.00,'175000',12,3897.94
'F100Q4085509',46,'1',68000.00,'RE-FI-NCO','OWNER','SFR',8.500,86541.33,67066.08,-9398.00,'0',18,1600.51
'F100Q4085532',41,'0',82000.00,'PURCH','OWNER','MH',8.375,104165.36,80744.26,-5730.00,'56600',15,1626.85
'F100Q4085946',74,'0',129000.00,'RE-FI-NCO','OWNER','SFR',8.000,190398.20,130055.56,-6765.00,'130500',9,-835.96
'F100Q4085995',44,'0',143000.00,'PURCH','OWNER','PUD',7.875,179638.10,140277.06,-16747.00,'125100',17,-2525.10
'F100Q4086319',131,'0',101000.00,'PURCH','OWNER','SFR',6.500,130577.04,102013.64,-17116.00,'56800',12,32620.49
'F100Q4089825',43,'0',53000.00,'RE-FI-CO','OWNER','SFR',8.250,82114.66,51396.83,-6014.00,'37700',16,24797.16
'F100Q4090141',36,'1',136000.00,'PURCH','OWNER','SFR',8.875,155979.38,134483.08,-24593.00,'108300',23,26385.81
'F100Q4090441',33,'0',99000.00,'PURCH','OWNER','SFR',8.750,114778.76,98372.67,-9388.00,'57700',25,46121.83
'F100Q4090709',47,'0',151000.00,'RE-FI-NCO','OWNER','SFR',7.875,272626.51,146043.42,-9653.00,'152300',10,425.26
'F100Q4092940',103,'0',68000.00,'PURCH','OWNER','SFR',7.875,108442.56,62127.12,-12269.00,'38800',21,43886.21
'F100Q4093347',32,'1',32000.00,'PURCH','INV','SFR',9.250,41475.55,31110.17,-1079.00,'0',12,812.09
'F100Q4100576',45,'0',65000.00,'RE-FI-NCO','OWNER','SFR',7.750,83788.42,62563.33,-5635.00,'53200',14,-191.38
'F100Q4106019',25,'1',100000.00,'PURCH','OWNER','SFR',8.875,114631.57,99050.90,-3111.00,'82700',14,2709.90
'F100Q4106378',132,'0',76000.00,'RE-FI-NCO','OWNER','SFR',8.875,85576.00,73251.27,-1640.00,'33600',3,22451.75
'F100Q4107815',48,'0',78000.00,'RE-FI-NCO','OWNER','SFR',7.750,122499.00,75277.50,-11347.00,'82600',13,9298.79
