"aggActuralTotalLossBEI","aggEstimTotalLossBEI","aggActuralTotalLossBEIM","aggEstimTotalLossBEIM","aggActuralTotalLoss","aggEstimTotalLoss"
0.31166023629184,0.313132862061536,0.264073400393854,0.253654232890192,0.252899735708966,0.209045261011684
0.312559670818666,0.262763473469301,0.268415356075959,0.208387966522447,0.259859611056336,0.167606336312307
0.288016771283466,0.257799834693017,0.239441913918594,0.197499310745825,0.230755085738267,0.152273917785431
0.292007970873522,0.289331575874126,0.241068525744352,0.220010890098143,0.229690359481292,0.168020375766156
0.289330191279513,0.265805706839188,0.245094814652145,0.206018149786428,0.231098946024913,0.161177481996858
0.304821545120134,0.266136079834688,0.252307331932486,0.198558310937455,0.243085021434658,0.14787498426453
0.297993411883598,0.268552877310749,0.254772773720066,0.210923212327417,0.244290073965534,0.167700963589918
0.298034490490273,0.240574307719026,0.256271620409102,0.179053179220328,0.246508161245547,0.132912332846303
0.315760270654045,0.256409583223285,0.288671713912963,0.206777013650666,0.281462963606587,0.169552586471201
0.370850511150042,0.3195526703547,0.330851138216863,0.259198655350385,0.321199024147764,0.21393314409715
